fetched_at,place_name,AREA_NM,AREA_CD,_key_used,YNA_STEP_NM,YNA_TTL,YNA_CN,YNA_YMD,YNA_WRTR_NM
2026-07-10T14:03:21.633336+09:00,서울 암사동 유적,서울 암사동 유적,POI011,KEY_4,일반,"강동구 ""CCTV로 납치미수 피의자 파악…사건 20분만에 검거""","강동구 ""CCTV로 납치미수 피의자 파악…사건 20분만에 검거""    (서울=연합뉴스) 황재하 기자 = 서울 강동구(구청장 이수희)는 지난달 29일 새벽 폐쇄회로(CC)TV 통합관제센터의 영상 관제를 통해 관내 노상에서 여성을 납치하려던 피의자를 검거하는 데 기여했다고 10일 밝혔다.    구에 따르면 당일 오전 2시 15분께 천호동 노상에서 20대 여성으로부터 ""한 남성이 나를 납치하려 했다""는 112 신고가 접수됐다.    112상황실의 요청에 따라 강동구 CCTV 통합관제센터 관제요원 2명이 해당 시간대와 장소의 CCTV 영상을 점검했고, 신고 내용대로 한 남성이 갑자기 여성의 목을 잡고 끌고 가려다 도주하는 장면을 확인했다.    관제요원들은 피의자를 특정해 인상착의와 소지품, 도주 경로를 경찰에 제공했고, 피의자는 사건 약 20분 만에 경찰에 붙잡혔다.    강동경찰서는 검거에 기여한 관제요원 2명에게 표창장을 수여할 예정이다.    이수희 강동구청장은 ""앞으로도 적극적이고 전문적인 CCTV 관제를 통해 범죄 위험 요소를 예방하고, 인공지능(AI) 선별 관제 시스템을 지속 확대해 24시간 안전한 강동구를 만들어 가겠다""고 말했다.    jaeh@yna.co.kr(끝)",2026-07-10 09:42:16,연합뉴스
2026-07-10T14:03:21.633336+09:00,서울 암사동 유적,서울 암사동 유적,POI011,KEY_4,서울시,"서울시, 구로 등 서남권 7개구 폭염주의보에 종합상황실 가동","서울시, 구로 등 서남권 7개구 폭염주의보에 종합상황실 가동    (서울=연합뉴스) 황재하 기자 = 서울시는 10일 오전 11시를 기해 서남권 7개 자치구에 폭염주의보가 발효됨에 따라 폭염 종합지원상황실을 가동한다고 밝혔다.    폭염주의보가 발효된 자치구는 강서구, 관악구, 양천구, 구로구, 동작구, 영등포구, 금천구이다.     이번 폭염주의보는 지난달 29일 서울 전역에 폭염주의보가 발효됐다가 이틀 뒤 해제된 이후 9일 만이며, 전날 서울 전역에 호우경보 또는 호우주의보가 발효됐다가 해제된 지 하루 만이다.    종합지원상황실은 상황총괄반, 생활지원반, 에너지복구반, 의료방역반, 구조구급반으로 구성된다. 기상 현황, 피해 발생 현황, 취약계층 및 취약시설 보호 현황 등을 점검하고 대응한다.    시는 여기에 더해 자치구, 유관기관과 협력해 시민 보호와 취약시설 안전관리 강화 조치에 나선다.    폭염주의보가 발효된 7개 자치구는 상황실을 운영하고 시와 공조해 냉방, 응급 구호 물품 비축 등 대응 체계를 유지한다.    폭염으로 인한 인명피해가 없도록 돌봄이 필요한 취약 어르신에게 전화로 안부를 확인하고, 연락이 닿지 않으면 직접 방문해 건강 상태를 살핀다. 노숙인 밀집 지역 관리 인력을 늘리고, 노숙인 상담과 순찰을 강화한다.    아울러 폭염주의보가 발효된 7개 자치구 청사를 '무더위 대피 공간(응급대피소)'으로 지정해 24시간 개방 운영한다.    또 야외에서 작업하는 건설노동자를 보호하기 위해 충분한 휴식 시간 보장, 휴게 공간 마련 등을 권고하고 이행 여부를 점검한다.    한병용 서울시 재난안전실장은 ""호우특보 이후 다시 폭염특보가 발효되는 등 기상 변화에 따라 시민 건강 피해가 우려되는 만큼 취약계층 보호와 취약시설 안전관리에 빈틈이 없도록 폭염 대응에 만전을 기하겠다""며 ""시민 여러분께서도 낮 시간대 야외활동을 자제하고, 충분한 수분 섭취와 휴식을 통해 건강관리에 각별히 유의하시기를 바란다""고 당부했다.    jaeh@yna.co.kr(끝)",2026-07-10 11:24:55,연합뉴스
2026-07-10T14:03:21.633336+09:00,광나루한강공원,광나루한강공원,POI087,KEY_3,일반,"강동구 ""CCTV로 납치미수 피의자 파악…사건 20분만에 검거""","강동구 ""CCTV로 납치미수 피의자 파악…사건 20분만에 검거""    (서울=연합뉴스) 황재하 기자 = 서울 강동구(구청장 이수희)는 지난달 29일 새벽 폐쇄회로(CC)TV 통합관제센터의 영상 관제를 통해 관내 노상에서 여성을 납치하려던 피의자를 검거하는 데 기여했다고 10일 밝혔다.    구에 따르면 당일 오전 2시 15분께 천호동 노상에서 20대 여성으로부터 ""한 남성이 나를 납치하려 했다""는 112 신고가 접수됐다.    112상황실의 요청에 따라 강동구 CCTV 통합관제센터 관제요원 2명이 해당 시간대와 장소의 CCTV 영상을 점검했고, 신고 내용대로 한 남성이 갑자기 여성의 목을 잡고 끌고 가려다 도주하는 장면을 확인했다.    관제요원들은 피의자를 특정해 인상착의와 소지품, 도주 경로를 경찰에 제공했고, 피의자는 사건 약 20분 만에 경찰에 붙잡혔다.    강동경찰서는 검거에 기여한 관제요원 2명에게 표창장을 수여할 예정이다.    이수희 강동구청장은 ""앞으로도 적극적이고 전문적인 CCTV 관제를 통해 범죄 위험 요소를 예방하고, 인공지능(AI) 선별 관제 시스템을 지속 확대해 24시간 안전한 강동구를 만들어 가겠다""고 말했다.    jaeh@yna.co.kr(끝)",2026-07-10 09:42:16,연합뉴스
2026-07-10T14:03:21.633336+09:00,광나루한강공원,광나루한강공원,POI087,KEY_3,서울시,"서울시, 구로 등 서남권 7개구 폭염주의보에 종합상황실 가동","서울시, 구로 등 서남권 7개구 폭염주의보에 종합상황실 가동    (서울=연합뉴스) 황재하 기자 = 서울시는 10일 오전 11시를 기해 서남권 7개 자치구에 폭염주의보가 발효됨에 따라 폭염 종합지원상황실을 가동한다고 밝혔다.    폭염주의보가 발효된 자치구는 강서구, 관악구, 양천구, 구로구, 동작구, 영등포구, 금천구이다.     이번 폭염주의보는 지난달 29일 서울 전역에 폭염주의보가 발효됐다가 이틀 뒤 해제된 이후 9일 만이며, 전날 서울 전역에 호우경보 또는 호우주의보가 발효됐다가 해제된 지 하루 만이다.    종합지원상황실은 상황총괄반, 생활지원반, 에너지복구반, 의료방역반, 구조구급반으로 구성된다. 기상 현황, 피해 발생 현황, 취약계층 및 취약시설 보호 현황 등을 점검하고 대응한다.    시는 여기에 더해 자치구, 유관기관과 협력해 시민 보호와 취약시설 안전관리 강화 조치에 나선다.    폭염주의보가 발효된 7개 자치구는 상황실을 운영하고 시와 공조해 냉방, 응급 구호 물품 비축 등 대응 체계를 유지한다.    폭염으로 인한 인명피해가 없도록 돌봄이 필요한 취약 어르신에게 전화로 안부를 확인하고, 연락이 닿지 않으면 직접 방문해 건강 상태를 살핀다. 노숙인 밀집 지역 관리 인력을 늘리고, 노숙인 상담과 순찰을 강화한다.    아울러 폭염주의보가 발효된 7개 자치구 청사를 '무더위 대피 공간(응급대피소)'으로 지정해 24시간 개방 운영한다.    또 야외에서 작업하는 건설노동자를 보호하기 위해 충분한 휴식 시간 보장, 휴게 공간 마련 등을 권고하고 이행 여부를 점검한다.    한병용 서울시 재난안전실장은 ""호우특보 이후 다시 폭염특보가 발효되는 등 기상 변화에 따라 시민 건강 피해가 우려되는 만큼 취약계층 보호와 취약시설 안전관리에 빈틈이 없도록 폭염 대응에 만전을 기하겠다""며 ""시민 여러분께서도 낮 시간대 야외활동을 자제하고, 충분한 수분 섭취와 휴식을 통해 건강관리에 각별히 유의하시기를 바란다""고 당부했다.    jaeh@yna.co.kr(끝)",2026-07-10 11:24:55,연합뉴스
2026-07-10T14:03:21.633336+09:00,고덕역,고덕역,POI016,KEY_1,일반,"강동구 ""CCTV로 납치미수 피의자 파악…사건 20분만에 검거""","강동구 ""CCTV로 납치미수 피의자 파악…사건 20분만에 검거""    (서울=연합뉴스) 황재하 기자 = 서울 강동구(구청장 이수희)는 지난달 29일 새벽 폐쇄회로(CC)TV 통합관제센터의 영상 관제를 통해 관내 노상에서 여성을 납치하려던 피의자를 검거하는 데 기여했다고 10일 밝혔다.    구에 따르면 당일 오전 2시 15분께 천호동 노상에서 20대 여성으로부터 ""한 남성이 나를 납치하려 했다""는 112 신고가 접수됐다.    112상황실의 요청에 따라 강동구 CCTV 통합관제센터 관제요원 2명이 해당 시간대와 장소의 CCTV 영상을 점검했고, 신고 내용대로 한 남성이 갑자기 여성의 목을 잡고 끌고 가려다 도주하는 장면을 확인했다.    관제요원들은 피의자를 특정해 인상착의와 소지품, 도주 경로를 경찰에 제공했고, 피의자는 사건 약 20분 만에 경찰에 붙잡혔다.    강동경찰서는 검거에 기여한 관제요원 2명에게 표창장을 수여할 예정이다.    이수희 강동구청장은 ""앞으로도 적극적이고 전문적인 CCTV 관제를 통해 범죄 위험 요소를 예방하고, 인공지능(AI) 선별 관제 시스템을 지속 확대해 24시간 안전한 강동구를 만들어 가겠다""고 말했다.    jaeh@yna.co.kr(끝)",2026-07-10 09:42:16,연합뉴스
2026-07-10T14:03:21.633336+09:00,고덕역,고덕역,POI016,KEY_1,서울시,"서울시, 구로 등 서남권 7개구 폭염주의보에 종합상황실 가동","서울시, 구로 등 서남권 7개구 폭염주의보에 종합상황실 가동    (서울=연합뉴스) 황재하 기자 = 서울시는 10일 오전 11시를 기해 서남권 7개 자치구에 폭염주의보가 발효됨에 따라 폭염 종합지원상황실을 가동한다고 밝혔다.    폭염주의보가 발효된 자치구는 강서구, 관악구, 양천구, 구로구, 동작구, 영등포구, 금천구이다.     이번 폭염주의보는 지난달 29일 서울 전역에 폭염주의보가 발효됐다가 이틀 뒤 해제된 이후 9일 만이며, 전날 서울 전역에 호우경보 또는 호우주의보가 발효됐다가 해제된 지 하루 만이다.    종합지원상황실은 상황총괄반, 생활지원반, 에너지복구반, 의료방역반, 구조구급반으로 구성된다. 기상 현황, 피해 발생 현황, 취약계층 및 취약시설 보호 현황 등을 점검하고 대응한다.    시는 여기에 더해 자치구, 유관기관과 협력해 시민 보호와 취약시설 안전관리 강화 조치에 나선다.    폭염주의보가 발효된 7개 자치구는 상황실을 운영하고 시와 공조해 냉방, 응급 구호 물품 비축 등 대응 체계를 유지한다.    폭염으로 인한 인명피해가 없도록 돌봄이 필요한 취약 어르신에게 전화로 안부를 확인하고, 연락이 닿지 않으면 직접 방문해 건강 상태를 살핀다. 노숙인 밀집 지역 관리 인력을 늘리고, 노숙인 상담과 순찰을 강화한다.    아울러 폭염주의보가 발효된 7개 자치구 청사를 '무더위 대피 공간(응급대피소)'으로 지정해 24시간 개방 운영한다.    또 야외에서 작업하는 건설노동자를 보호하기 위해 충분한 휴식 시간 보장, 휴게 공간 마련 등을 권고하고 이행 여부를 점검한다.    한병용 서울시 재난안전실장은 ""호우특보 이후 다시 폭염특보가 발효되는 등 기상 변화에 따라 시민 건강 피해가 우려되는 만큼 취약계층 보호와 취약시설 안전관리에 빈틈이 없도록 폭염 대응에 만전을 기하겠다""며 ""시민 여러분께서도 낮 시간대 야외활동을 자제하고, 충분한 수분 섭취와 휴식을 통해 건강관리에 각별히 유의하시기를 바란다""고 당부했다.    jaeh@yna.co.kr(끝)",2026-07-10 11:24:55,연합뉴스
2026-07-10T14:03:21.633336+09:00,천호역,천호역,POI050,KEY_3,일반,"강동구 ""CCTV로 납치미수 피의자 파악…사건 20분만에 검거""","강동구 ""CCTV로 납치미수 피의자 파악…사건 20분만에 검거""    (서울=연합뉴스) 황재하 기자 = 서울 강동구(구청장 이수희)는 지난달 29일 새벽 폐쇄회로(CC)TV 통합관제센터의 영상 관제를 통해 관내 노상에서 여성을 납치하려던 피의자를 검거하는 데 기여했다고 10일 밝혔다.    구에 따르면 당일 오전 2시 15분께 천호동 노상에서 20대 여성으로부터 ""한 남성이 나를 납치하려 했다""는 112 신고가 접수됐다.    112상황실의 요청에 따라 강동구 CCTV 통합관제센터 관제요원 2명이 해당 시간대와 장소의 CCTV 영상을 점검했고, 신고 내용대로 한 남성이 갑자기 여성의 목을 잡고 끌고 가려다 도주하는 장면을 확인했다.    관제요원들은 피의자를 특정해 인상착의와 소지품, 도주 경로를 경찰에 제공했고, 피의자는 사건 약 20분 만에 경찰에 붙잡혔다.    강동경찰서는 검거에 기여한 관제요원 2명에게 표창장을 수여할 예정이다.    이수희 강동구청장은 ""앞으로도 적극적이고 전문적인 CCTV 관제를 통해 범죄 위험 요소를 예방하고, 인공지능(AI) 선별 관제 시스템을 지속 확대해 24시간 안전한 강동구를 만들어 가겠다""고 말했다.    jaeh@yna.co.kr(끝)",2026-07-10 09:42:16,연합뉴스
2026-07-10T14:03:21.633336+09:00,천호역,천호역,POI050,KEY_3,서울시,"서울시, 구로 등 서남권 7개구 폭염주의보에 종합상황실 가동","서울시, 구로 등 서남권 7개구 폭염주의보에 종합상황실 가동    (서울=연합뉴스) 황재하 기자 = 서울시는 10일 오전 11시를 기해 서남권 7개 자치구에 폭염주의보가 발효됨에 따라 폭염 종합지원상황실을 가동한다고 밝혔다.    폭염주의보가 발효된 자치구는 강서구, 관악구, 양천구, 구로구, 동작구, 영등포구, 금천구이다.     이번 폭염주의보는 지난달 29일 서울 전역에 폭염주의보가 발효됐다가 이틀 뒤 해제된 이후 9일 만이며, 전날 서울 전역에 호우경보 또는 호우주의보가 발효됐다가 해제된 지 하루 만이다.    종합지원상황실은 상황총괄반, 생활지원반, 에너지복구반, 의료방역반, 구조구급반으로 구성된다. 기상 현황, 피해 발생 현황, 취약계층 및 취약시설 보호 현황 등을 점검하고 대응한다.    시는 여기에 더해 자치구, 유관기관과 협력해 시민 보호와 취약시설 안전관리 강화 조치에 나선다.    폭염주의보가 발효된 7개 자치구는 상황실을 운영하고 시와 공조해 냉방, 응급 구호 물품 비축 등 대응 체계를 유지한다.    폭염으로 인한 인명피해가 없도록 돌봄이 필요한 취약 어르신에게 전화로 안부를 확인하고, 연락이 닿지 않으면 직접 방문해 건강 상태를 살핀다. 노숙인 밀집 지역 관리 인력을 늘리고, 노숙인 상담과 순찰을 강화한다.    아울러 폭염주의보가 발효된 7개 자치구 청사를 '무더위 대피 공간(응급대피소)'으로 지정해 24시간 개방 운영한다.    또 야외에서 작업하는 건설노동자를 보호하기 위해 충분한 휴식 시간 보장, 휴게 공간 마련 등을 권고하고 이행 여부를 점검한다.    한병용 서울시 재난안전실장은 ""호우특보 이후 다시 폭염특보가 발효되는 등 기상 변화에 따라 시민 건강 피해가 우려되는 만큼 취약계층 보호와 취약시설 안전관리에 빈틈이 없도록 폭염 대응에 만전을 기하겠다""며 ""시민 여러분께서도 낮 시간대 야외활동을 자제하고, 충분한 수분 섭취와 휴식을 통해 건강관리에 각별히 유의하시기를 바란다""고 당부했다.    jaeh@yna.co.kr(끝)",2026-07-10 11:24:55,연합뉴스
2026-07-10T17:34:00.437891+09:00,서울 암사동 유적,서울 암사동 유적,POI011,KEY_4,일반,"강동구 ""CCTV로 납치미수 피의자 파악…사건 20분만에 검거""","강동구 ""CCTV로 납치미수 피의자 파악…사건 20분만에 검거""    (서울=연합뉴스) 황재하 기자 = 서울 강동구(구청장 이수희)는 지난달 29일 새벽 폐쇄회로(CC)TV 통합관제센터의 영상 관제를 통해 관내 노상에서 여성을 납치하려던 피의자를 검거하는 데 기여했다고 10일 밝혔다.    구에 따르면 당일 오전 2시 15분께 천호동 노상에서 20대 여성으로부터 ""한 남성이 나를 납치하려 했다""는 112 신고가 접수됐다.    112상황실의 요청에 따라 강동구 CCTV 통합관제센터 관제요원 2명이 해당 시간대와 장소의 CCTV 영상을 점검했고, 신고 내용대로 한 남성이 갑자기 여성의 목을 잡고 끌고 가려다 도주하는 장면을 확인했다.    관제요원들은 피의자를 특정해 인상착의와 소지품, 도주 경로를 경찰에 제공했고, 피의자는 사건 약 20분 만에 경찰에 붙잡혔다.    강동경찰서는 검거에 기여한 관제요원 2명에게 표창장을 수여할 예정이다.    이수희 강동구청장은 ""앞으로도 적극적이고 전문적인 CCTV 관제를 통해 범죄 위험 요소를 예방하고, 인공지능(AI) 선별 관제 시스템을 지속 확대해 24시간 안전한 강동구를 만들어 가겠다""고 말했다.    jaeh@yna.co.kr(끝)",2026-07-10 09:42:16,연합뉴스
2026-07-10T17:34:00.437891+09:00,서울 암사동 유적,서울 암사동 유적,POI011,KEY_4,서울시,"서울시, 구로 등 서남권 7개구 폭염주의보에 종합상황실 가동","서울시, 구로 등 서남권 7개구 폭염주의보에 종합상황실 가동    (서울=연합뉴스) 황재하 기자 = 서울시는 10일 오전 11시를 기해 서남권 7개 자치구에 폭염주의보가 발효됨에 따라 폭염 종합지원상황실을 가동한다고 밝혔다.    폭염주의보가 발효된 자치구는 강서구, 관악구, 양천구, 구로구, 동작구, 영등포구, 금천구이다.     이번 폭염주의보는 지난달 29일 서울 전역에 폭염주의보가 발효됐다가 이틀 뒤 해제된 이후 9일 만이며, 전날 서울 전역에 호우경보 또는 호우주의보가 발효됐다가 해제된 지 하루 만이다.    종합지원상황실은 상황총괄반, 생활지원반, 에너지복구반, 의료방역반, 구조구급반으로 구성된다. 기상 현황, 피해 발생 현황, 취약계층 및 취약시설 보호 현황 등을 점검하고 대응한다.    시는 여기에 더해 자치구, 유관기관과 협력해 시민 보호와 취약시설 안전관리 강화 조치에 나선다.    폭염주의보가 발효된 7개 자치구는 상황실을 운영하고 시와 공조해 냉방, 응급 구호 물품 비축 등 대응 체계를 유지한다.    폭염으로 인한 인명피해가 없도록 돌봄이 필요한 취약 어르신에게 전화로 안부를 확인하고, 연락이 닿지 않으면 직접 방문해 건강 상태를 살핀다. 노숙인 밀집 지역 관리 인력을 늘리고, 노숙인 상담과 순찰을 강화한다.    아울러 폭염주의보가 발효된 7개 자치구 청사를 '무더위 대피 공간(응급대피소)'으로 지정해 24시간 개방 운영한다.    또 야외에서 작업하는 건설노동자를 보호하기 위해 충분한 휴식 시간 보장, 휴게 공간 마련 등을 권고하고 이행 여부를 점검한다.    한병용 서울시 재난안전실장은 ""호우특보 이후 다시 폭염특보가 발효되는 등 기상 변화에 따라 시민 건강 피해가 우려되는 만큼 취약계층 보호와 취약시설 안전관리에 빈틈이 없도록 폭염 대응에 만전을 기하겠다""며 ""시민 여러분께서도 낮 시간대 야외활동을 자제하고, 충분한 수분 섭취와 휴식을 통해 건강관리에 각별히 유의하시기를 바란다""고 당부했다.    jaeh@yna.co.kr(끝)",2026-07-10 11:24:55,연합뉴스
