fetched_at,place_name,AREA_NM,AREA_CD,_key_used,ACDNT_OCCR_DT,EXP_CLR_DT,ACDNT_TYPE,ACDNT_ENG_TYPE,ACDNT_DTYPE,ACDNT_ENG_DTYPE,ACDNT_INFO,ACDNT_ENG_INFO,ACDNT_X,ACDNT_Y,ACDNT_TIME
2026-06-08T10:23:33.467212+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,2026-06-08 08:44,2026-06-08 18:00,공사,Construction,시설물보수,Facility Maintenance,우정국로 (종로1가 → 광교) 하위차로 시설물보수,Postal Route (Jongno 1-ga → Gwanggyo) Maintenance of lower lane facilities,126.98267903077415,37.569455948562734,2026-06-08 10:01
2026-06-08T10:23:33.467212+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,2026-06-08 08:47,2026-06-08 18:00,공사,Construction,시설물보수,Facility Maintenance,청계천로 (모전교 → 청계광장) 1차로 시설물보수,Cheonggyecheonro (Motjeon Bridge → Cheonggye Plaza) Maintenance of facilities,126.9783713138844,37.569306573701766,2026-06-08 10:01
2026-06-08T10:23:33.467212+09:00,여의도,여의도,POI072,KEY_4,2026-06-08 08:16,2026-06-08 18:00,공사,Construction,시설물보수,Facility Maintenance,국회대로 (국회의사당앞 → 의원회관앞) 5차로 시설물보수,National Assembly Boulevard (in front of the National Assembly building → in front of the National Assembly building) Repairing 5th facilities,126.91584074101002,37.52851544640983,2026-06-08 10:01
2026-06-08T10:23:33.467212+09:00,여의도,여의도,POI072,KEY_4,2026-06-08 09:17,2026-06-08 18:00,공사,Construction,시설물보수,Facility Maintenance,여의대로 (여의도공원앞 → 여의도환승센터) 하위차로 시설물보수,Yeouidaero (In front of Yeouido Park → Yeouido Transit Center) Repairing facilities on lower lanes,126.92320209495931,37.52474485257784,2026-06-08 10:01
2026-06-08T10:23:33.467212+09:00,여의도,여의도,POI072,KEY_4,2026-06-08 09:26,2026-06-08 16:00,집회및행사,Rally/Event,집회,Unknown Detail Type,여의대로 (마포대교남단 → 여의도환승센터) 하위5개차로 집회무대설치로 통제,Yeouidaero (South end of Mapo Bridge → Yeouido Transit Center) Control by setting up a rally stage in the bottom 5 lanes.,126.926766148508,37.52760832118312,2026-06-08 10:01
2026-06-08T10:23:33.467212+09:00,수유역,수유역,POI036,KEY_3,2026-06-08 09:55,2026-06-08 18:00,공사,Construction,시설물보수,Facility Maintenance,도봉로 (강북구청 → 수유역) 3차로 시설물보수,Dobongro (Gangbuk-gu Office → Suyu Station) 3rd round facility repair,127.02576747298043,37.6382839799466,2026-06-08 10:01
2026-06-08T10:23:33.467212+09:00,수유역,수유역,POI036,KEY_3,2026-06-08 09:59,2026-06-08 18:00,공사,Construction,시설물보수,Facility Maintenance,한천로 (숭미파출소 → 강북구청) 하위차로 시설물보수,Hancheon-ro (Sungmi Police Station → Gangbuk-gu Office) Repairing facilities on lower lanes,127.02709017968705,37.63972044719468,2026-06-08 10:01
2026-06-08T12:25:21.742556+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-08 08:47,2026-06-08 18:00,공사,Construction,시설물보수,Facility Maintenance,청계천로 (모전교 → 청계광장) 1차로 시설물보수,Cheonggyecheonro (Motjeon Bridge → Cheonggye Plaza) Maintenance of facilities,126.9783713138844,37.569306573701766,2026-06-08 12:01
2026-06-08T12:25:21.742556+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-08 11:00,2026-06-08 14:00,집회및행사,Rally/Event,행사,Event,[통제] 덕수궁길 차 없는 거리(대한문~원형 분수대| 양방향) 11:00~14:00,[Control] Deoksugunggil Car-free Street (Daehanmun-Round fountain | Two-way) 11:00-14:00,126.97517200982999,37.56479975103437,2026-06-08 12:01
2026-06-08T12:25:21.742556+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,2026-06-08 08:44,2026-06-08 18:00,공사,Construction,시설물보수,Facility Maintenance,우정국로 (종로1가 → 광교) 하위차로 시설물보수,Postal Route (Jongno 1-ga → Gwanggyo) Maintenance of lower lane facilities,126.98267903077415,37.569455948562734,2026-06-08 12:01
2026-06-08T12:25:21.742556+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,2026-06-08 08:47,2026-06-08 18:00,공사,Construction,시설물보수,Facility Maintenance,청계천로 (모전교 → 청계광장) 1차로 시설물보수,Cheonggyecheonro (Motjeon Bridge → Cheonggye Plaza) Maintenance of facilities,126.9783713138844,37.569306573701766,2026-06-08 12:01
2026-06-08T12:25:21.742556+09:00,여의도,여의도,POI072,KEY_4,2026-06-08 11:00,2026-06-08 13:00,집회및행사,Rally/Event,집회,Unknown Detail Type,11:00∼13:00 여의도환승센터∼마포대교 남단(편도 全차로),11:00 to 13:00 Yeouido Transit Center to the southern end of Mapo Bridge (one-way street),126.92578645348429,37.5270304696339,2026-06-08 12:01
2026-06-08T12:25:21.742556+09:00,여의도,여의도,POI072,KEY_4,2026-06-08 09:17,2026-06-08 18:00,공사,Construction,시설물보수,Facility Maintenance,여의대로 (여의도공원앞 → 여의도환승센터) 하위차로 시설물보수,Yeouidaero (In front of Yeouido Park → Yeouido Transit Center) Repairing facilities on lower lanes,126.92320209495931,37.52474485257784,2026-06-08 12:01
2026-06-08T12:25:21.742556+09:00,여의도,여의도,POI072,KEY_4,2026-06-08 09:26,2026-06-08 16:00,집회및행사,Rally/Event,집회,Unknown Detail Type,여의대로 (마포대교남단 → 여의도환승센터) 하위5개차로 집회무대설치로 통제,Yeouidaero (South end of Mapo Bridge → Yeouido Transit Center) Control by setting up a rally stage in the bottom 5 lanes.,126.926766148508,37.52760832118312,2026-06-08 12:01
2026-06-08T14:48:17.712028+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-08 14:00,2026-06-08 16:00,집회및행사,Rally/Event,집회,Unknown Detail Type,14:00∼16:00 대한문(1개차로)↔고용노동청|※행진:대한문↔시청남단↔개풍교차로↔을지로1가↔을지로2가↔고용노동청 (14:30出| 2.4km| 1개차로),14:00-16:00 Daehanmun Gate (1 lane) ↔ Employment and Labor Office | ※March: Daehanmun ↔ City Hall South End ↔ Gaepung Intersection ↔ Euljiro 1-ga ↔ Employment and Labor Office (14:30 出 | 2.4 km | 1 lane),126.97662528472448,37.565057866549566,2026-06-08 14:01
2026-06-08T14:48:17.712028+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-08 08:47,2026-06-08 18:00,공사,Construction,시설물보수,Facility Maintenance,청계천로 (모전교 → 청계광장) 1차로 시설물보수,Cheonggyecheonro (Motjeon Bridge → Cheonggye Plaza) Maintenance of facilities,126.9783713138844,37.569306573701766,2026-06-08 14:01
2026-06-08T14:48:17.712028+09:00,미아사거리역,미아사거리역,POI026,KEY_2,2026-06-08 10:26,2026-06-08 18:00,공사,Construction,시설물보수,Facility Maintenance,동소문로 (미아사거리 → 길음역) 하위차로 시설물보수,Alliteration (Miasageori → Gileum Station) Maintenance of lower lane facilities,127.02940420421326,37.60829775858001,2026-06-08 14:01
2026-06-08T14:48:17.712028+09:00,미아사거리역,미아사거리역,POI026,KEY_2,2026-06-08 13:20,2026-06-08 18:00,공사,Construction,시설물보수,Facility Maintenance,도봉로 (삼양입구사거리 → 미아사거리) 하위차로 시설물보수,Dobongro (Samyang Entrance Intersection → Miasageori) Maintenance of lower lane facilities,127.03010281182885,37.60967496975216,2026-06-08 14:01
2026-06-08T17:05:18.700685+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-08 08:47,2026-06-08 18:00,공사,Construction,시설물보수,Facility Maintenance,청계천로 (모전교 → 청계광장) 1차로 시설물보수,Cheonggyecheonro (Motjeon Bridge → Cheonggye Plaza) Maintenance of facilities,126.9783713138844,37.569306573701766,2026-06-08 17:01
2026-06-08T17:05:18.700685+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-08 14:29,2026-06-08 23:30,공사,Construction,시설물보수,Facility Maintenance,세종대로 (덕수궁 → 서울시의회)  서울광장앞 행사 준비 작업으로 하위차로 차단중,Sejong-daero (Deoksu Palace → Seoul Metropolitan Council) Blocking lower lanes due to preparation for the event in front of Seoul Plaza.,126.97737643445046,37.56550400595831,2026-06-08 17:01
2026-06-08T17:05:18.700685+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-08 14:29,2026-06-08 21:30,공사,Construction,시설물보수,Facility Maintenance,을지로 (시청앞광장 → 서울프라자호텔) 서울광장앞 행사 준비 작업으로 하위차로 차단중,Euljiro (square in front of City Hall → Seoul Plaza Hotel) We are blocking lower lanes due to preparation for the event in front of Seoul Plaza.,126.97863212779393,37.56547721002007,2026-06-08 17:01
2026-06-08T17:05:18.700685+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-08 14:29,2026-06-08 23:30,공사,Construction,시설물보수,Facility Maintenance,세종대로 (덕수궁 → 서울시의회)  서울광장앞 행사 준비 작업으로 하위차로 차단중,Sejong-daero (Deoksu Palace → Seoul Metropolitan Council) Blocking lower lanes due to preparation for the event in front of Seoul Plaza.,126.97737643445046,37.56550400595831,2026-06-08 17:01
2026-06-08T17:05:18.700685+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-08 14:29,2026-06-08 21:30,공사,Construction,시설물보수,Facility Maintenance,을지로 (시청앞광장 → 서울프라자호텔) 서울광장앞 행사 준비 작업으로 하위차로 차단중,Euljiro (square in front of City Hall → Seoul Plaza Hotel) We are blocking lower lanes due to preparation for the event in front of Seoul Plaza.,126.97863212779393,37.56547721002007,2026-06-08 17:01
2026-06-08T18:51:27.735425+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-08 14:29,2026-06-08 23:30,공사,Construction,시설물보수,Facility Maintenance,세종대로 (덕수궁 → 서울시의회)  서울광장앞 행사 준비 작업으로 하위차로 차단중,Sejong-daero (Deoksu Palace → Seoul Metropolitan Council) Blocking lower lanes due to preparation for the event in front of Seoul Plaza.,126.97737643445046,37.56550400595831,2026-06-08 18:01
2026-06-08T18:51:27.735425+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-08 14:29,2026-06-08 21:30,공사,Construction,시설물보수,Facility Maintenance,을지로 (시청앞광장 → 서울프라자호텔) 서울광장앞 행사 준비 작업으로 하위차로 차단중,Euljiro (square in front of City Hall → Seoul Plaza Hotel) We are blocking lower lanes due to preparation for the event in front of Seoul Plaza.,126.97863212779393,37.56547721002007,2026-06-08 18:01
2026-06-08T18:51:27.735425+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-08 14:29,2026-06-08 23:30,공사,Construction,시설물보수,Facility Maintenance,세종대로 (덕수궁 → 서울시의회)  서울광장앞 행사 준비 작업으로 하위차로 차단중,Sejong-daero (Deoksu Palace → Seoul Metropolitan Council) Blocking lower lanes due to preparation for the event in front of Seoul Plaza.,126.97737643445046,37.56550400595831,2026-06-08 18:01
2026-06-08T18:51:27.735425+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-08 14:29,2026-06-08 21:30,공사,Construction,시설물보수,Facility Maintenance,을지로 (시청앞광장 → 서울프라자호텔) 서울광장앞 행사 준비 작업으로 하위차로 차단중,Euljiro (square in front of City Hall → Seoul Plaza Hotel) We are blocking lower lanes due to preparation for the event in front of Seoul Plaza.,126.97863212779393,37.56547721002007,2026-06-08 18:01
2026-06-08T20:47:04.443214+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-08 14:29,2026-06-08 23:30,공사,Construction,시설물보수,Facility Maintenance,세종대로 (덕수궁 → 서울시의회)  서울광장앞 행사 준비 작업으로 하위차로 차단중,Sejong-daero (Deoksu Palace → Seoul Metropolitan Council) Blocking lower lanes due to preparation for the event in front of Seoul Plaza.,126.97737643445046,37.56550400595831,2026-06-08 20:01
2026-06-08T20:47:04.443214+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-08 14:29,2026-06-08 21:30,공사,Construction,시설물보수,Facility Maintenance,을지로 (시청앞광장 → 서울프라자호텔) 서울광장앞 행사 준비 작업으로 하위차로 차단중,Euljiro (square in front of City Hall → Seoul Plaza Hotel) We are blocking lower lanes due to preparation for the event in front of Seoul Plaza.,126.97863212779393,37.56547721002007,2026-06-08 20:01
2026-06-08T20:47:04.443214+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-08 14:29,2026-06-08 23:30,공사,Construction,시설물보수,Facility Maintenance,세종대로 (덕수궁 → 서울시의회)  서울광장앞 행사 준비 작업으로 하위차로 차단중,Sejong-daero (Deoksu Palace → Seoul Metropolitan Council) Blocking lower lanes due to preparation for the event in front of Seoul Plaza.,126.97737643445046,37.56550400595831,2026-06-08 20:01
2026-06-08T20:47:04.443214+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-08 14:29,2026-06-08 21:30,공사,Construction,시설물보수,Facility Maintenance,을지로 (시청앞광장 → 서울프라자호텔) 서울광장앞 행사 준비 작업으로 하위차로 차단중,Euljiro (square in front of City Hall → Seoul Plaza Hotel) We are blocking lower lanes due to preparation for the event in front of Seoul Plaza.,126.97863212779393,37.56547721002007,2026-06-08 20:01
2026-06-08T22:44:07.096162+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-08 14:29,2026-06-08 23:30,공사,Construction,시설물보수,Facility Maintenance,세종대로 (덕수궁 → 서울시의회)  서울광장앞 행사 준비 작업으로 하위차로 차단중,Sejong-daero (Deoksu Palace → Seoul Metropolitan Council) Blocking lower lanes due to preparation for the event in front of Seoul Plaza.,126.97737643445046,37.56550400595831,2026-06-08 22:01
2026-06-08T22:44:07.096162+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-08 21:04,2026-06-08 23:00,공사,Construction,시설물보수,Facility Maintenance,남대문로 (을지로1가 → 명동입구) 4차로 시설물보수,Namdaemunro (Eulji-ro 1-ga → Myeong-dong Entrance) 4th round of facility maintenance,126.98250231358827,37.56579337469238,2026-06-08 22:01
2026-06-08T22:44:07.096162+09:00,신촌·이대역,신촌·이대역,POI040,KEY_2,2026-01-11 09:00,2026-01-11 22:00,집회및행사,Rally/Event,행사,Event,- 신촌 연세로 차 없는 거리|- 운영시간 : 매주 일요일 09:00 ~ 22:00 |- 시행구간 및 시행방법 : 연세로 (신촌전철역~연세대학교 앞 550m)| 버스노선 우회 운행 후 교통통제|* 창천교회→연대 앞 57m 구간 미운영,-. Sinchon Yonsei-ro car-free distance |-. operating hours: every Sunday from 09:00 to 22:00 |-. implementation section and implementation method: Yonsei-ro (Sinchon Railway Station~)550m in front of Yonsei University) | Traffic control after bypassing bus route |* Changcheon Church → 57m section in front of Yonsei University not operated,126.93691458461234,37.558273778858364,2026-06-08 22:01
2026-06-08T22:44:07.096162+09:00,신촌·이대역,신촌·이대역,POI040,KEY_2,2026-06-08 21:06,2026-06-08 23:00,공사,Construction,시설물보수,Facility Maintenance,신촌로 (신촌기차역입구 → 신촌로터리) 4차로 시설물보수,Sinchon Road (Sinchon Train Station Entrance → Sinchon Rotary) 4th round facility repair,126.94240823697496,37.55672411034744,2026-06-08 22:01
