fetched_at,place_name,AREA_NM,AREA_CD,_key_used,ACDNT_OCCR_DT,EXP_CLR_DT,ACDNT_TYPE,ACDNT_ENG_TYPE,ACDNT_DTYPE,ACDNT_ENG_DTYPE,ACDNT_INFO,ACDNT_ENG_INFO,ACDNT_X,ACDNT_Y,ACDNT_TIME
2026-08-20T12:07:44.359328+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-08-20 12:01
2026-08-20T12:07:44.359328+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-08-20 11:00,2026-08-20 14:00,집회및행사,Rally/Event,행사,Event,[통제] 덕수궁길 차 없는 거리(대한문~원형 분수대| 양방향) |- 평일 11:00~14:00|- 토요일·공휴일 10:00~18:00|- 일요일 12:00~18:00,[Access] Deoksugunggil car-free street (Daehanmun Gate to the circular fountain | both directions) | -.: Weekdays 11:00–14:00 | -.: Saturdays and public holidays 10:00–18:00 | -.: Sundays 12:00–18:00,126.97517200982999,37.56479975103437,2026-08-20 12:01
2026-08-20T12:07:44.359328+09:00,서울숲공원,서울숲공원,POI101,KEY_1,2026-08-20 10:10,2026-08-20 14:00,공사,Construction,시설물보수,Facility Maintenance,[공사] 동부간선로 성수JC 방향 성동JC→성수JC 구간 4차로 시설물보수 * 통제 기간 : 2026년08월20일 10시20분,"[Construction] Maintenance of facilities on the 4-lane section between Seongdong JC → Seongsu JC, Eastern Main Line, Seongsu JC. * Control period: August 20, 2026, from 10:20 AM",127.03236194293595,37.544932644262445,2026-08-20 12:01
2026-08-20T12:07:44.359328+09:00,서울숲공원,서울숲공원,POI101,KEY_1,2026-08-20 10:49,2026-08-20 18:00,공사,Construction,시설물보수,Facility Maintenance,[공사] 강변북로 일산 방향 성수→동호대교북단 구간 시설물보수,[Construction] Facility maintenance for the Seongsu→Dongho Bridge North Section toward Riverside North Road Ilsan,127.03180625230587,37.542072330554156,2026-08-20 12:01
2026-08-20T13:48:54.810388+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-08-20 13:01
2026-08-20T13:48:54.810388+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-08-20 11:00,2026-08-20 14:00,집회및행사,Rally/Event,행사,Event,[통제] 덕수궁길 차 없는 거리(대한문~원형 분수대| 양방향) |- 평일 11:00~14:00|- 토요일·공휴일 10:00~18:00|- 일요일 12:00~18:00,[Access] Deoksugunggil car-free street (Daehanmun Gate to the circular fountain | both directions) | -.: Weekdays 11:00–14:00 | -.: Saturdays and public holidays 10:00–18:00 | -.: Sundays 12:00–18:00,126.97517200982999,37.56479975103437,2026-08-20 13:01
2026-08-20T13:48:54.810388+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-08-20 13:00,2026-08-20 14:00,집회및행사,Rally/Event,집회,Unknown Detail Type,13:00∼14:00 종로구 프레스센터 앞(2개차로)→사랑채 동측 건너편| ※행진:프레스센터앞→세종대로사거리→광화문교차로→정부서울청사교차로→사랑채 동측 건너편(13:00出|1.9km| 2개차로),"13:00–14:00 In front of the Press Center, Jongno-gu (2 lanes) → Opposite the east side of Sarangchae | ※ Directions: In front of the Press Center → Sejong-daero Intersection → Gwanghwamun Intersection → Government Seoul Office Intersection → Opposite the east side of Sarangchae (out 13:00 | 1.9 km | 2 lanes)",126.97736898392084,37.56739438523754,2026-08-20 13:01
2026-08-20T13:48:54.810388+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-08-20 13:01
2026-08-20T13:48:54.810388+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-08-20 13:00,2026-08-20 14:00,집회및행사,Rally/Event,집회,Unknown Detail Type,13:00∼14:00 종로구 프레스센터 앞(2개차로)→사랑채 동측 건너편| ※행진:프레스센터앞→세종대로사거리→광화문교차로→정부서울청사교차로→사랑채 동측 건너편(13:00出|1.9km| 2개차로),"13:00–14:00 In front of the Press Center, Jongno-gu (2 lanes) → Opposite the east side of Sarangchae | ※ Directions: In front of the Press Center → Sejong-daero Intersection → Gwanghwamun Intersection → Government Seoul Office Intersection → Opposite the east side of Sarangchae (out 13:00 | 1.9 km | 2 lanes)",126.97736898392084,37.56739438523754,2026-08-20 13:01
2026-08-20T13:48:54.810388+09:00,서울숲공원,서울숲공원,POI101,KEY_1,2026-08-20 10:49,2026-08-20 18:00,공사,Construction,시설물보수,Facility Maintenance,[공사] 강변북로 일산 방향 성수→동호대교북단 구간 시설물보수,[Construction] Facility maintenance for the Seongsu→Dongho Bridge North Section toward Riverside North Road Ilsan,127.03180625230587,37.542072330554156,2026-08-20 13:01
2026-08-20T13:48:54.810388+09:00,서울숲공원,서울숲공원,POI101,KEY_1,2026-08-20 12:22,2026-08-20 18:00,공사,Construction,시설물보수,Facility Maintenance,[공사] 동부간선로 성수JC 방향 성동JC→성수JC 구간 시설물보수,[Construction] Facility maintenance for the Eastern Main Line Seongsu JC to Seongdong JC→Seongsu JC section,127.03236194293595,37.544932644262445,2026-08-20 13:01
2026-08-20T14:41:18.077486+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-08-20 14:01
2026-08-20T14:41:18.077486+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-08-20 14:00,2026-08-20 14:30,집회및행사,Rally/Event,훈련,Drill/Training,공습대비 민방위 훈련에 따른 교통통제 예정|○ 일시 : 26.08.20(목) 14:00~14:20|○ 장소 : 세종대로 구간 [세종대로 사거리 ~ 숭례문 교차로],"Traffic restrictions are planned due to civil defense training for air raid preparedness. ○ Date and Time: Thursday, August 26, 2020, 14:00–14:20 ○ Location: Sejong-daero section [Sejong-daero Intersection ~ Sungnyemun Intersection]",126.97715129895847,37.56738276441325,2026-08-20 14:01
