fetched_at,place_name,AREA_NM,AREA_CD,_key_used,ACDNT_OCCR_DT,EXP_CLR_DT,ACDNT_TYPE,ACDNT_ENG_TYPE,ACDNT_DTYPE,ACDNT_ENG_DTYPE,ACDNT_INFO,ACDNT_ENG_INFO,ACDNT_X,ACDNT_Y,ACDNT_TIME
2026-06-02T10:24:14.046192+09:00,서울숲공원,서울숲공원,POI101,KEY_1,2026-06-02 08:10,2026-06-02 19:00,공사,Construction,시설물보수,Facility Maintenance,연결로 강변북로 성수대교 진입 구간 녹지작업,"Green area work on the access section of Seongsu Bridge in Riverside North Road, Connection-ro",127.03024077836052,37.54237508046726,2026-06-02 10:01
2026-06-02T10:24:14.046192+09:00,서울숲공원,서울숲공원,POI101,KEY_1,2026-06-02 08:52,2026-06-02 18:00,공사,Construction,시설물보수,Facility Maintenance,왕십리로 (뚝도아리정수센터 → 뚝섬정수장앞) 3차로 시설물보수,Wangsimniro (Ttukdo Ari Water Purification Center → In front of Ttukseom Water Purification Plant) 3rd round of facility maintenance,127.04368790133732,37.53996155475732,2026-06-02 10:01
2026-06-02T10:24:14.046192+09:00,서울숲공원,서울숲공원,POI101,KEY_1,2026-06-02 09:44,2026-06-02 18:00,공사,Construction,시설물보수,Facility Maintenance,왕십리로 (뚝도아리정수센터 → 뚝섬정수장앞) 2차로 시설물보수,Wangsimniro (Ttukdo Ari Water Purification Center → In front of Ttukseom Water Purification Plant) 2nd round of facility maintenance,127.04360165590656,37.53950240856168,2026-06-02 10:01
2026-06-02T10:24:14.046192+09:00,서울숲공원,서울숲공원,POI101,KEY_1,2026-06-02 09:44,2026-06-02 16:30,공사,Construction,시설물보수,Facility Maintenance,[공사] 동부간선로 의정부 방향 성수JC→성동JC 구간 녹지작업 * 통제 기간 : 2026년06월02일 09시02분,"[Construction] Seongsu JC → Sungdong JC section in the direction of Eastern Main Line Uijeongbu * Control period: 09:02 PM, June 2, 2026",127.02978479487837,37.54250555410841,2026-06-02 10:01
2026-06-02T10:24:14.046192+09:00,청량리 제기동 일대 전통시장,청량리 제기동 일대 전통시장,POI081,KEY_2,2026-06-02 09:19,2026-06-02 19:00,공사,Construction,시설물보수,Facility Maintenance,왕산로 (경동시장 → 성바오로병원) 3차로 시설물보수,Wang Sanro (Gyeongdong Mayor → St. Paul Hospital) 3rd round of facility repair,127.03994071603003,37.57836018037006,2026-06-02 10:01
2026-06-02T10:24:14.046192+09:00,청량리 제기동 일대 전통시장,청량리 제기동 일대 전통시장,POI081,KEY_2,2026-06-02 09:21,2026-06-02 18:00,공사,Construction,시설물보수,Facility Maintenance,고산자로 (경동시장 → 제기사거리) 3차로 시설물보수,Gosanjaro (Gyeongdong Market → Jegi Intersection) 3rd round facility repair,127.03875385803512,37.579153450712155,2026-06-02 10:01
2026-06-02T12:25:47.273329+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-02 11:00,2026-06-02 14:00,집회및행사,Rally/Event,행사,Event,[통제] 덕수궁길 차 없는 거리(대한문~원형 분수대| 양방향) 11:00~14:00,[Control] Deoksugunggil Car-free Street (Daehanmun-Round fountain | Two-way) 11:00-14:00,126.97517200982999,37.56479975103437,2026-06-02 12:01
2026-06-02T12:25:47.273329+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-02 09:04,2026-06-02 18:00,공사,Construction,시설물보수,Facility Maintenance,을지로 (서울프라자호텔 → 시청앞광장) 3차로 시설물보수,Euljiro (Seoul Plaza Hotel → Plaza in front of City Hall) 3rd round of facility maintenance,126.97884783339042,37.56543454154921,2026-06-02 12:01
2026-06-02T12:25:47.273329+09:00,서울숲공원,서울숲공원,POI101,KEY_1,2026-06-02 08:10,2026-06-02 19:00,공사,Construction,시설물보수,Facility Maintenance,연결로 강변북로 성수대교 진입 구간 녹지작업,"Green area work on the access section of Seongsu Bridge in Riverside North Road, Connection-ro",127.03024077836052,37.54237508046726,2026-06-02 12:01
2026-06-02T12:25:47.273329+09:00,서울숲공원,서울숲공원,POI101,KEY_1,2026-06-02 08:52,2026-06-02 18:00,공사,Construction,시설물보수,Facility Maintenance,왕십리로 (뚝도아리정수센터 → 뚝섬정수장앞) 3차로 시설물보수,Wangsimniro (Ttukdo Ari Water Purification Center → In front of Ttukseom Water Purification Plant) 3rd round of facility maintenance,127.04368790133732,37.53996155475732,2026-06-02 12:01
2026-06-02T12:25:47.273329+09:00,서울숲공원,서울숲공원,POI101,KEY_1,2026-06-02 09:44,2026-06-02 18:00,공사,Construction,시설물보수,Facility Maintenance,왕십리로 (뚝도아리정수센터 → 뚝섬정수장앞) 2차로 시설물보수,Wangsimniro (Ttukdo Ari Water Purification Center → In front of Ttukseom Water Purification Plant) 2nd round of facility maintenance,127.04360165590656,37.53950240856168,2026-06-02 12:01
2026-06-02T12:25:47.273329+09:00,서울숲공원,서울숲공원,POI101,KEY_1,2026-06-02 09:44,2026-06-02 16:30,공사,Construction,시설물보수,Facility Maintenance,[공사] 동부간선로 의정부 방향 성수JC→성동JC 구간 녹지작업 * 통제 기간 : 2026년06월02일 09시02분,"[Construction] Seongsu JC → Sungdong JC section in the direction of Eastern Main Line Uijeongbu * Control period: 09:02 PM, June 2, 2026",127.02978479487837,37.54250555410841,2026-06-02 12:01
2026-06-02T12:25:47.273329+09:00,서울숲공원,서울숲공원,POI101,KEY_1,2026-06-02 11:21,2026-06-02 16:30,공사,Construction,시설물보수,Facility Maintenance,[공사] 강변북로 구리 방향 성수→영동대교북단 구간 시설물보수 * 통제 기간 : 2026년06월02일 11시02분,"[Construction] Riverside North Road Guri direction Seongsu → Repair of facilities on the northern part of Yeongdong Bridge * Control period: June 2, 2026, 11:02 p.m.",127.04110706507136,37.538429460825014,2026-06-02 12:01
