fetched_at,place_name,AREA_NM,AREA_CD,_key_used,ACDNT_OCCR_DT,EXP_CLR_DT,ACDNT_TYPE,ACDNT_ENG_TYPE,ACDNT_DTYPE,ACDNT_ENG_DTYPE,ACDNT_INFO,ACDNT_ENG_INFO,ACDNT_X,ACDNT_Y,ACDNT_TIME
2026-08-25T12:09:50.523928+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-08-25 12:01
2026-08-25T12:09:50.523928+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-08-25 11:00,2026-08-25 14:00,집회및행사,Rally/Event,행사,Event,[통제] 덕수궁길 차 없는 거리(대한문~원형 분수대| 양방향) |- 평일 11:00~14:00|- 토요일·공휴일 10:00~18:00|- 일요일 12:00~18:00,[Access] Deoksugunggil car-free street (Daehanmun Gate to the circular fountain | both directions) | -.: Weekdays 11:00–14:00 | -.: Saturdays and public holidays 10:00–18:00 | -.: Sundays 12:00–18:00,126.97517200982999,37.56479975103437,2026-08-25 12:01
2026-08-25T13:50:49.395640+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-08-25 13:01
2026-08-25T13:50:49.395640+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-08-25 11:00,2026-08-25 14:00,집회및행사,Rally/Event,행사,Event,[통제] 덕수궁길 차 없는 거리(대한문~원형 분수대| 양방향) |- 평일 11:00~14:00|- 토요일·공휴일 10:00~18:00|- 일요일 12:00~18:00,[Access] Deoksugunggil car-free street (Daehanmun Gate to the circular fountain | both directions) | -.: Weekdays 11:00–14:00 | -.: Saturdays and public holidays 10:00–18:00 | -.: Sundays 12:00–18:00,126.97517200982999,37.56479975103437,2026-08-25 13:01
2026-08-25T14:42:05.613969+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-08-25 14:01
2026-08-25T14:42:05.613969+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-08-25 13:57,2026-08-25 18:00,집회및행사,Rally/Event,집회,Unknown Detail Type,[무대설치/통제] 세종대로(숭례문방향) 서울 시의회 앞 집회관련 무대설치로 하위1개차로 통제,[Stage Setup/Control] Seoul (towards Sungnyemun) One lower lane closed due to stage setup related to a rally in front of the Sejong-daero City Council,126.9768036778096,37.56733224654478,2026-08-25 14:01
2026-08-25T16:04:22.925570+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-08-25 16:01
2026-08-25T16:04:22.925570+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-08-25 13:57,2026-08-25 18:00,집회및행사,Rally/Event,집회,Unknown Detail Type,[무대설치/통제] 세종대로(숭례문방향) 서울 시의회 앞 집회관련 무대설치로 하위1개차로 통제,[Stage Setup/Control] Seoul (towards Sungnyemun) One lower lane closed due to stage setup related to a rally in front of the Sejong-daero City Council,126.9768036778096,37.56733224654478,2026-08-25 16:01
2026-08-25T16:04:22.925570+09:00,군자역,군자역,POI021,KEY_2,2026-08-25 15:47,2026-08-25 18:00,공사,Construction,시설물보수,Facility Maintenance,천호대로 (아차산역삼거리 → 군자역) 5차로 시설물보수,Cheonho Boulevard (Achasan Station Intersection → Gunja Station) 5-Lane Facility Maintenance,127.08360618006684,37.55581240801595,2026-08-25 16:01
2026-08-25T16:04:22.925570+09:00,군자역,군자역,POI021,KEY_2,2026-08-25 15:48,2026-08-25 18:00,공사,Construction,시설물보수,Facility Maintenance,천호대로 (군자역 → 군자교입구) 5차로 시설물보수,Cheonho Boulevard (Gunja Station → Gunja Bridge Entrance) 5-lane facility maintenance,127.07846944182765,37.55778010751342,2026-08-25 16:01
