fetched_at,place_name,AREA_NM,AREA_CD,_key_used,ACDNT_OCCR_DT,EXP_CLR_DT,ACDNT_TYPE,ACDNT_ENG_TYPE,ACDNT_DTYPE,ACDNT_ENG_DTYPE,ACDNT_INFO,ACDNT_ENG_INFO,ACDNT_X,ACDNT_Y,ACDNT_TIME
2026-06-09T10:14:02.632149+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-09 07:29,2026-06-09 18:00,기타,Other,기타,Other,청계천로 (모전교 → 청계광장) 청계광장 행사관련 차량으로 1차로 차단,Cheonggyecheonro (Mojeon Bridge → Cheonggye Plaza) Blocked the first lane by vehicles related to Cheonggye Plaza event.,126.97834618585347,37.569351618870755,2026-06-09 10:01
2026-06-09T10:14:02.632149+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-09 08:39,2026-06-09 18:30,공사,Construction,시설물보수,Facility Maintenance,세종대로 (덕수궁 → 서울시의회) 4차로 시설물보수,Sejong-daero (Deoksu Palace → Seoul Metropolitan Council) Repairing the 4th round of facilities,126.97734494023852,37.56554904972328,2026-06-09 10:01
2026-06-09T12:22:45.225116+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-09 11:00,2026-06-09 14:00,집회및행사,Rally/Event,행사,Event,[통제] 덕수궁길 차 없는 거리(대한문~원형 분수대| 양방향) 11:00~14:00,[Control] Deoksugunggil Car-free Street (Daehanmun-Round fountain | Two-way) 11:00-14:00,126.97517200982999,37.56479975103437,2026-06-09 12:01
2026-06-09T12:22:45.225116+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-09 07:29,2026-06-09 18:00,기타,Other,기타,Other,청계천로 (모전교 → 청계광장) 청계광장 행사관련 차량으로 1차로 차단,Cheonggyecheonro (Mojeon Bridge → Cheonggye Plaza) Blocked the first lane by vehicles related to Cheonggye Plaza event.,126.97834618585347,37.569351618870755,2026-06-09 12:01
2026-06-09T12:22:45.225116+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-09 08:39,2026-06-09 18:30,공사,Construction,시설물보수,Facility Maintenance,세종대로 (덕수궁 → 서울시의회) 4차로 시설물보수,Sejong-daero (Deoksu Palace → Seoul Metropolitan Council) Repairing the 4th round of facilities,126.97734494023852,37.56554904972328,2026-06-09 12:01
2026-06-09T14:34:40.896340+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-09 07:29,2026-06-09 18:00,기타,Other,기타,Other,청계천로 (모전교 → 청계광장) 청계광장 행사관련 차량으로 1차로 차단,Cheonggyecheonro (Mojeon Bridge → Cheonggye Plaza) Blocked the first lane by vehicles related to Cheonggye Plaza event.,126.97834618585347,37.569351618870755,2026-06-09 14:01
2026-06-09T14:34:40.896340+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-09 08:39,2026-06-09 18:30,공사,Construction,시설물보수,Facility Maintenance,세종대로 (덕수궁 → 서울시의회) 4차로 시설물보수,Sejong-daero (Deoksu Palace → Seoul Metropolitan Council) Repairing the 4th round of facilities,126.97734494023852,37.56554904972328,2026-06-09 14:01
2026-06-09T22:16:21.466551+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,2026-06-09 20:47,2026-06-09 23:00,공사,Construction,시설물보수,Facility Maintenance,창경궁로 (성균관대입구 → 원남동사거리) 2|3|4차로 시설물보수,Changgyeonggung Road (Sungkyunkwan University Entrance → Wonnam-dong Intersection) 2|3|Four-lane Facilities Repair,126.99674911266068,37.57793009540622,2026-06-09 22:01
2026-06-09T22:16:21.466551+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,2026-06-09 20:49,2026-06-09 23:00,공사,Construction,시설물보수,Facility Maintenance,창경궁로 (성균관대입구 → 원남동사거리) 4차로 시설물보수,Changgyeonggung Road (Sungkyunkwan University Entrance → Wonnam-dong Intersection) 4th round facility repair,126.99714468323344,37.57656059428584,2026-06-09 22:01
2026-06-09T22:16:21.466551+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,2026-06-09 21:47,2026-06-09 23:00,공사,Construction,시설물보수,Facility Maintenance,창경궁로 (원남동사거리 → 성균관대입구) 1차로 시설물보수,Changgyeonggung Road (Wonnam-dong Intersection → Sungkyunkwan University) Maintenance of facilities,126.99742697811203,37.57687594881302,2026-06-09 22:01
2026-06-09T22:16:21.466551+09:00,여의도,여의도,POI072,KEY_4,2026-06-09 22:00,2026-06-10 06:00,기타,Other,기타,Other,도로공사에 따른 162번 버스 임시우회,Interim Tour of Bus No. 162 under Road Construction,126.92608700673361,37.51993611971484,2026-06-09 22:01
2026-06-09T22:16:21.466551+09:00,여의도,여의도,POI072,KEY_4,2026-06-09 22:00,2026-06-10 06:00,기타,Other,기타,Other,도로공사에 따른 505번 버스 임시우회,Temporary bypass of Bus No. 505 according to Road Construction,126.93519769372955,37.52121188371986,2026-06-09 22:01
2026-06-09T22:16:21.466551+09:00,혜화역,혜화역,POI054,KEY_3,2026-06-09 20:35,2026-06-09 23:00,공사,Construction,시설물보수,Facility Maintenance,대학로 (혜화동로터리 → 이화사거리) 3차로 시설물보수,University Road (Hyehwa-dong Rotary → Ewha Intersection) 3rd round facility repair,127.0012960466225,37.58468499643369,2026-06-09 22:01
2026-06-09T22:16:21.466551+09:00,혜화역,혜화역,POI054,KEY_3,2026-06-09 21:40,2026-06-09 23:00,공사,Construction,시설물보수,Facility Maintenance,창경궁로 (성균관대입구 → 혜화동로터리) 3차로 시설물보수,Changgyeonggung Road (Sungkyunkwan University Entrance → Hyehwa-dong Rotary) 3rd round of facility repair,127.0008911702023,37.584858778167984,2026-06-09 22:01
