fetched_at,place_name,AREA_NM,AREA_CD,_key_used,ACDNT_OCCR_DT,EXP_CLR_DT,ACDNT_TYPE,ACDNT_ENG_TYPE,ACDNT_DTYPE,ACDNT_ENG_DTYPE,ACDNT_INFO,ACDNT_ENG_INFO,ACDNT_X,ACDNT_Y,ACDNT_TIME
2026-09-02T09:02:07.045720+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-09-02 09:01
2026-09-02T09:02:07.045720+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-09-02 08:53,2026-09-02 18:00,기타,Other,기타,Other,세종대로21길 (청계광장 → 새문안교회) 2차로 기타,Sejong-daero 21-gil (Cheonggye Plaza → Saemunan Church) Second round: others,126.97634428206769,37.56911791268139,2026-09-02 09:01
2026-09-02T09:02:07.045720+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,2026-09-02 08:39,2026-09-02 18:30,공사,Construction,시설물보수,Facility Maintenance,올림픽로 (송파구청 → 몽촌토성역) 1차로 시설물보수,The To the Olympics (Songpa District Office → Mongchontoseong Station) is undergoing first-phase facility repairs,127.10704999735054,37.51547019323174,2026-09-02 09:01
2026-09-02T09:02:07.045720+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,2026-09-02 08:48,2026-09-02 18:30,공사,Construction,시설물보수,Facility Maintenance,올림픽로 (잠실진주아파트 → 송파구청) 5차로 시설물보수,To the Olympics (Jamsil Jinju Apartment → Songpa District Office) 5th Phase Facility Maintenance,127.1085078190764,37.51625724085975,2026-09-02 09:01
2026-09-02T09:02:07.045720+09:00,잠실롯데타워·석촌호수,잠실롯데타워·석촌호수,POI120,KEY_3,2026-09-02 08:39,2026-09-02 18:30,공사,Construction,시설물보수,Facility Maintenance,올림픽로 (송파구청 → 몽촌토성역) 1차로 시설물보수,The To the Olympics (Songpa District Office → Mongchontoseong Station) is undergoing first-phase facility repairs,127.10704999735054,37.51547019323174,2026-09-02 09:01
2026-09-02T09:02:07.045720+09:00,잠실롯데타워·석촌호수,잠실롯데타워·석촌호수,POI120,KEY_3,2026-09-02 08:48,2026-09-02 18:30,공사,Construction,시설물보수,Facility Maintenance,올림픽로 (잠실진주아파트 → 송파구청) 5차로 시설물보수,To the Olympics (Jamsil Jinju Apartment → Songpa District Office) 5th Phase Facility Maintenance,127.1085078190764,37.51625724085975,2026-09-02 09:01
2026-09-02T13:20:42.589300+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-09-02 13:01
2026-09-02T13:20:42.589300+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-09-02 08:53,2026-09-02 18:00,기타,Other,기타,Other,세종대로21길 (청계광장 → 새문안교회) 2차로 기타,Sejong-daero 21-gil (Cheonggye Plaza → Saemunan Church) Second round: others,126.97634428206769,37.56911791268139,2026-09-02 13:01
2026-09-02T13:20:42.589300+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,2026-09-02 10:54,2026-09-02 17:00,공사,Construction,시설물보수,Facility Maintenance,이태원로 (제일기획 → 북한남삼거리) 2차로 시설물보수,Itaewon-ro (Cheil Worldwide → Bukhan Namsamgeori) Second Phase Facility Maintenance,127.00064539955932,37.53696812848106,2026-09-02 13:01
2026-09-02T13:20:42.589300+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,2026-09-02 11:05,2026-09-02 18:00,공사,Construction,시설물보수,Facility Maintenance,이태원로 (제일기획 → 북한남삼거리) 2차로 시설물보수,Itaewon-ro (Cheil Worldwide → Bukhan Namsamgeori) Second Phase Facility Maintenance,127.00115243887653,37.53738258482407,2026-09-02 13:01
2026-09-02T18:31:25.760394+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-09-02 18:01
2026-09-02T18:31:25.760394+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-09-02 17:36,2026-09-02 20:00,공사,Construction,시설물보수,Facility Maintenance,무교로 ( 무교동사거리→ 모전교 위)  3차로 시설물보수,Unbridged (above Mojeon Bridge at Mugyo-dong Intersection→) 3-lane facility repairs,126.9792674531239,37.569019768374595,2026-09-02 18:01
2026-09-02T18:31:25.760394+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-09-02 17:37,2026-09-02 20:00,공사,Construction,시설물보수,Facility Maintenance,무교로 (무교동사거리 → 종로구청입구) 2차로 시설물보수,Unbridged (Mugyo-dong Intersection → Jongno-gu Office Entrance) Second phase facility repairs,126.9793243791976,37.56934137214274,2026-09-02 18:01
