fetched_at,place_name,AREA_NM,AREA_CD,_key_used,ACDNT_OCCR_DT,EXP_CLR_DT,ACDNT_TYPE,ACDNT_ENG_TYPE,ACDNT_DTYPE,ACDNT_ENG_DTYPE,ACDNT_INFO,ACDNT_ENG_INFO,ACDNT_X,ACDNT_Y,ACDNT_TIME
2026-07-11T06:16:22.772407+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro pedestrian environment improvement project (Road reduction | sidewalk expansion) Sogong-ro Seoul Plaza to Bank of Korea/Both-way lower 1 lane control,126.97864791274915,37.56470083559572,2026-07-11 06:01
2026-07-11T06:16:22.772407+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-07-11 05:00,2026-07-11 16:00,기타,Other,기타,Other,도심 집회에 따른 버스정류소 무정차,No bus stop due to Dosim rally,126.97641082434762,37.56316573166459,2026-07-11 06:01
2026-07-11T08:10:42.007381+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro pedestrian environment improvement project (Road reduction | sidewalk expansion) Sogong-ro Seoul Plaza to Bank of Korea/Both-way lower 1 lane control,126.97864791274915,37.56470083559572,2026-07-11 08:01
2026-07-11T08:10:42.007381+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-07-11 05:00,2026-07-11 16:00,기타,Other,기타,Other,도심 집회에 따른 버스정류소 무정차,No bus stop due to Dosim rally,126.97641082434762,37.56316573166459,2026-07-11 08:01
2026-07-11T12:34:47.334881+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro pedestrian environment improvement project (Road reduction | sidewalk expansion) Sogong-ro Seoul Plaza to Bank of Korea/Both-way lower 1 lane control,126.97864791274915,37.56470083559572,2026-07-11 12:01
2026-07-11T12:34:47.334881+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-07-11 10:00,2026-07-11 18:00,집회및행사,Rally/Event,행사,Event,[통제] 덕수궁길 차 없는 거리(대한문~원형 분수대| 양방향) |- 평일 11:00~14:00|- 토요일·공휴일 10:00~18:00|- 일요일 12:00~18:00,[Control] Deoksugunggil car-free street (Daehanmun-round fountain | bidirectional) |-. Weekdays 11:00-14:00 |-. Saturdays and holidays 10:00-18:00 | -. Sundays 12:00-18:00,126.97517200982999,37.56479975103437,2026-07-11 12:01
2026-07-11T12:34:47.334881+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-07-11 05:00,2026-07-11 16:00,기타,Other,기타,Other,도심 집회에 따른 버스정류소 무정차,No bus stop due to Dosim rally,126.97641082434762,37.56316573166459,2026-07-11 12:01
2026-07-11T12:34:47.334881+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-07-11 10:20,2026-07-11 18:00,공사,Construction,시설물보수,Facility Maintenance,청계천로 (모전교 → 청계광장) 2차로 시설물보수,Cheonggyecheonro (Mojeon Bridge → Cheonggye Plaza) Second round facility repair,126.97773097290877,37.569411998706116,2026-07-11 12:01
2026-07-11T12:34:47.334881+09:00,창동 신경제 중심지,창동 신경제 중심지,POI079,KEY_4,2026-07-11 11:23,2026-07-11 18:00,공사,Construction,시설물보수,Facility Maintenance,동일로 (노원역 → 상계2-6단지) 1차로 시설물보수,Same as (Nowon Station → Sanggye 2-6 Complex) Main facility repair,127.06070425201585,37.65339769221776,2026-07-11 12:01
2026-07-11T12:34:47.334881+09:00,창동 신경제 중심지,창동 신경제 중심지,POI079,KEY_4,2026-07-11 11:48,2026-07-11 18:00,공사,Construction,시설물보수,Facility Maintenance,동일로 (상계2-6단지 → 노원역) 2차로 시설물보수,Same as (Complex 2-6 → Nowon Station) Secondary facility repair,127.06071519870922,37.653794118881414,2026-07-11 12:01
