fetched_at,place_name,AREA_NM,AREA_CD,_key_used,ACDNT_OCCR_DT,EXP_CLR_DT,ACDNT_TYPE,ACDNT_ENG_TYPE,ACDNT_DTYPE,ACDNT_ENG_DTYPE,ACDNT_INFO,ACDNT_ENG_INFO,ACDNT_X,ACDNT_Y,ACDNT_TIME
2026-05-22T10:15:31.554232+09:00,여의도,여의도,POI072,KEY_4,2026-05-22 08:30,2026-05-22 18:30,공사,Construction,시설물보수,Facility Maintenance,국회대로 (국회의사당앞 → 의원회관앞) 4차로 시설물보수,National Assembly Boulevard (in front of the National Assembly building → in front of the National Assembly building) Repairing facilities for the 4th time,126.91527864676021,37.52808034308773,2026-05-22 10:01
2026-05-22T10:15:31.554232+09:00,여의도,여의도,POI072,KEY_4,2026-05-22 09:37,2026-05-22 18:30,집회및행사,Rally/Event,집회,Unknown Detail Type,[무대설치/통제] 의사당대로(여의도역방향)  더샾 아일랜드 앞 무대설치관련으로 하위2개차로 통제,[Stage installation/control] Capitol Boulevard (Yeouido Station) Control by the bottom two differences in relation to the stage installation in front of The Sharp Island.,126.91955051992944,37.52604226967064,2026-05-22 10:01
2026-05-22T12:22:24.907611+09:00,여의도,여의도,POI072,KEY_4,2026-05-22 12:00,2026-05-22 14:30,집회및행사,Rally/Event,집회,Unknown Detail Type,-12:00∼14:30 더샵 아일랜드 앞(2개차로)↔여야당사|※행진:더샵 아일랜드→공원로→국민의힘당사→민주당사→일신빌딩→삼희3→국민은행 서관→글래드 단도→더샵 아일랜드(1.9km| 1개차로),-12:00-14:30 In front of The Shop Island (two lanes) ↔ Party headquarters | ※March: The Shop Island → Parkro → People's Power Party → Democratic Party headquarters → Ilshin Building → Samhee 3 → Kookmin Bank West Hall → Glad Dando → The Shop Island (1.9 km|1 lane),126.91930859549396,37.5261457198493,2026-05-22 12:01
2026-05-22T12:22:24.907611+09:00,여의도,여의도,POI072,KEY_4,2026-05-22 08:30,2026-05-22 18:30,공사,Construction,시설물보수,Facility Maintenance,국회대로 (국회의사당앞 → 의원회관앞) 4차로 시설물보수,National Assembly Boulevard (in front of the National Assembly building → in front of the National Assembly building) Repairing facilities for the 4th time,126.91527864676021,37.52808034308773,2026-05-22 12:01
2026-05-22T12:22:24.907611+09:00,여의도,여의도,POI072,KEY_4,2026-05-22 09:37,2026-05-22 18:30,집회및행사,Rally/Event,집회,Unknown Detail Type,[무대설치/통제] 의사당대로(여의도역방향)  더샾 아일랜드 앞 무대설치관련으로 하위2개차로 통제,[Stage installation/control] Capitol Boulevard (Yeouido Station) Control by the bottom two differences in relation to the stage installation in front of The Sharp Island.,126.91955051992944,37.52604226967064,2026-05-22 12:01
2026-05-22T14:33:06.461539+09:00,여의도,여의도,POI072,KEY_4,2026-05-22 12:00,2026-05-22 14:30,집회및행사,Rally/Event,집회,Unknown Detail Type,-12:00∼14:30 더샵 아일랜드 앞(2개차로)↔여야당사|※행진:더샵 아일랜드→공원로→국민의힘당사→민주당사→일신빌딩→삼희3→국민은행 서관→글래드 단도→더샵 아일랜드(1.9km| 1개차로),-12:00-14:30 In front of The Shop Island (two lanes) ↔ Party headquarters | ※March: The Shop Island → Parkro → People's Power Party → Democratic Party headquarters → Ilshin Building → Samhee 3 → Kookmin Bank West Hall → Glad Dando → The Shop Island (1.9 km|1 lane),126.91930859549396,37.5261457198493,2026-05-22 14:01
2026-05-22T14:33:06.461539+09:00,여의도,여의도,POI072,KEY_4,2026-05-22 09:37,2026-05-22 18:30,집회및행사,Rally/Event,집회,Unknown Detail Type,[무대설치/통제] 의사당대로(여의도역방향)  더샾 아일랜드 앞 무대설치관련으로 하위2개차로 통제,[Stage installation/control] Capitol Boulevard (Yeouido Station) Control by the bottom two differences in relation to the stage installation in front of The Sharp Island.,126.91955051992944,37.52604226967064,2026-05-22 14:01
2026-05-22T18:23:00.134412+09:00,선릉역,선릉역,POI034,KEY_1,2026-05-22 15:31,2026-05-22 20:00,공사,Construction,시설물보수,Facility Maintenance,테헤란로 (센터필드 → 선릉역) 5차로 시설물보수,To Tehran (Center Field → Seonneung Station) 5th round facility repair,127.04373061034147,37.502772942094424,2026-05-22 18:01
2026-05-22T18:23:00.134412+09:00,선릉역,선릉역,POI034,KEY_1,2026-05-22 17:31,2026-05-22 20:00,공사,Construction,시설물보수,Facility Maintenance,테헤란로 (센터필드 → 선릉역) 4차로 시설물보수,To Tehran (Center Field → Seonneung Station) 4th round of facility maintenance,127.04505332799438,37.50315086738255,2026-05-22 18:01
2026-05-22T22:09:21.028878+09:00,회기역,회기역,POI056,KEY_1,2026-05-22 20:05,2026-05-22 23:00,공사,Construction,시설물보수,Facility Maintenance,이문로 (회기역앞 → 시조사삼거리) 2|3차로 시설물보수,Lee Munroe (In front of Hoegi Station → Sijo-sa Samgeori) 2|3rd round facility repair,127.05466790783088,37.589249912206704,2026-05-22 22:01
2026-05-22T22:09:21.028878+09:00,회기역,회기역,POI056,KEY_1,2026-05-22 21:53,2026-05-22 23:00,공사,Construction,시설물보수,Facility Maintenance,이문로 (시조사삼거리 → 회기역앞) 1차로 시설물보수,Lee Munroe (Shijosa Samgeori → In front of Hoegi Station) Maintenance of facilities,127.05539185680868,37.58927660446338,2026-05-22 22:01
