fetched_at,place_name,AREA_NM,AREA_CD,_key_used,ACDNT_OCCR_DT,EXP_CLR_DT,ACDNT_TYPE,ACDNT_ENG_TYPE,ACDNT_DTYPE,ACDNT_ENG_DTYPE,ACDNT_INFO,ACDNT_ENG_INFO,ACDNT_X,ACDNT_Y,ACDNT_TIME
2026-07-22T07:11:03.949185+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro pedestrian environment improvement project (Road reduction | sidewalk expansion) Sogong-ro Seoul Plaza to Bank of Korea/Both-way lower 1 lane control,126.97864791274915,37.56470083559572,2026-07-22 07:01
2026-07-22T07:11:03.949185+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-07-22 06:04,2026-07-22 18:00,공사,Construction,시설물보수,Facility Maintenance,청계천로 (광교 → 청계2가) 2차로 시설물보수,Cheonggyecheonro (Gwanggyo → Cheonggye 2-ga) 2nd round of facility maintenance,126.98633131839036,37.56798987854897,2026-07-22 07:01
2026-07-22T09:03:00.710138+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro pedestrian environment improvement project (Road reduction | sidewalk expansion) Sogong-ro Seoul Plaza to Bank of Korea/Both-way lower 1 lane control,126.97864791274915,37.56470083559572,2026-07-22 09:01
2026-07-22T09:03:00.710138+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-07-22 06:04,2026-07-22 18:00,공사,Construction,시설물보수,Facility Maintenance,청계천로 (광교 → 청계2가) 2차로 시설물보수,Cheonggyecheonro (Gwanggyo → Cheonggye 2-ga) 2nd round of facility maintenance,126.98633131839036,37.56798987854897,2026-07-22 09:01
2026-07-22T09:03:00.710138+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-07-22 07:57,2026-07-22 18:00,공사,Construction,시설물보수,Facility Maintenance,을지로 (을지로3가 → 을지로3가역) 3차로 시설물보수,Euljiro (Euljiro 3(sam)-ga → Euljiro 3-ga Station) 3rd round facility repair,126.990880800612,37.56636987659072,2026-07-22 09:01
2026-07-22T09:03:00.710138+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-07-22 08:24,2026-07-22 10:00,차량고장,Vehicle Breakdown,차량고장,Vehicle Breakdown,[사고] 을지로 을지로2가교차로內 에서 을지로1가 방향 2|3차로 버스고장    서울청,"[Accident] 2|3-lane bus failure in Eulji-ro 1-ga direction from Eulji-ro 2-ga intersection, Euljiro, Seoul Metropolitan Government",126.9875388419674,37.56615294703869,2026-07-22 09:01
2026-07-22T12:37:42.380948+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro pedestrian environment improvement project (Road reduction | sidewalk expansion) Sogong-ro Seoul Plaza to Bank of Korea/Both-way lower 1 lane control,126.97864791274915,37.56470083559572,2026-07-22 12:01
2026-07-22T12:37:42.380948+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-07-22 11:00,2026-07-22 14:00,집회및행사,Rally/Event,행사,Event,[통제] 덕수궁길 차 없는 거리(대한문~원형 분수대| 양방향) 11:00~14:00,[Control] Deoksugunggil Car-free Street (Daehanmun-Round fountain | Two-way) 11:00-14:00,126.97517200982999,37.56479975103437,2026-07-22 12:01
2026-07-22T12:37:42.380948+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-07-22 10:37,2026-07-22 18:30,공사,Construction,시설물보수,Facility Maintenance,율곡로 (안국동사거리 → 경복궁교차로) 4차로 시설물보수,Yugolo (Anguk-dong Intersection → Gyeongbokgung Intersection) Maintenance of 4-lane Facilities,126.9824992038856,37.57569493560021,2026-07-22 12:01
2026-07-22T12:37:42.380948+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro pedestrian environment improvement project (Road reduction | sidewalk expansion) Sogong-ro Seoul Plaza to Bank of Korea/Both-way lower 1 lane control,126.97864791274915,37.56470083559572,2026-07-22 12:01
2026-07-22T12:37:42.380948+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-07-22 06:04,2026-07-22 18:00,공사,Construction,시설물보수,Facility Maintenance,청계천로 (광교 → 청계2가) 2차로 시설물보수,Cheonggyecheonro (Gwanggyo → Cheonggye 2-ga) 2nd round of facility maintenance,126.98633131839036,37.56798987854897,2026-07-22 12:01
2026-07-22T12:37:42.380948+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-07-22 07:57,2026-07-22 18:00,공사,Construction,시설물보수,Facility Maintenance,을지로 (을지로3가 → 을지로3가역) 3차로 시설물보수,Euljiro (Euljiro 3(sam)-ga → Euljiro 3-ga Station) 3rd round facility repair,126.990880800612,37.56636987659072,2026-07-22 12:01
2026-07-22T12:37:42.380948+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-07-22 08:24,2026-07-22 13:00,차량고장,Vehicle Breakdown,차량고장,Vehicle Breakdown,[사고] 을지로 을지로2가교차로內 에서 을지로1가 방향  버스고장  4차로,"[Accident] Four lanes of bus failure in Euljiro 1-ga direction from Euljiro 2-ga intersection, Euljiro",126.9875388419674,37.56615294703869,2026-07-22 12:01
