fetched_at,place_name,AREA_NM,AREA_CD,_key_used,LIVE_YNA_NEWS__YNA_STEP_NM,LIVE_YNA_NEWS__YNA_TTL,LIVE_YNA_NEWS__YNA_CN,LIVE_YNA_NEWS__YNA_YMD,LIVE_YNA_NEWS__YNA_WRTR_NM
2026-05-15T10:09:24.061987+09:00,서울대입구역,서울대입구역,POI031,KEY_2,일반,"관악구, 여름철 재난 대비 안전망 가동…침수방지시설 확충","관악구, 여름철 재난 대비 안전망 가동…침수방지시설 확충    (서울=연합뉴스) 정준영 기자 = 관악구는 폭염·풍수해·감염병 등 각종 재난으로부터 구민 안전을 확보하기 위해 '2026년 여름철 종합대책'을 수립했다고 15일 밝혔다.    대책은 이날부터 10월 15일까지 ▲ 폭염 ▲ 수방 ▲ 안전 ▲ 보건 ▲ 구민 불편 해소 등 5대 분야에 걸쳐 추진된다.    구는 폭염 상황 관리와 취약계층 보호를 위해 '폭염 대책 종합지원상황실'을 가동한다. 어르신 무더위쉼터 116곳을 운영하고, 거동이 불편한 독거 어르신 2천100여명에게는 밀착형 보호 대책을 시행한다.    스마트 그늘막 150개를 운영하고, 청룡초와 신우초에는 쿨 루프(Cool Roof)를 설치해 도시 열섬 현상 완화에 나선다.    풍수해에 대비해 '풍수해 재난안전대책본부'를 중심으로 기상 상황에 따른 단계별 대응 시스템을 구축한다. 반지하 주택의 침수 방지 시설인 물막이판과 역류방지기를 6천405곳까지 확대 설치한다.     침수 우려 시 대피를 돕는 '침수재해약자 동행 파트너'와 호우 시 안전사고 예방을 위한 '별빛내린천 하천 순찰단'을 운영한다.    재난 취약 시설에 대한 안전 점검도 대폭 강화한다    보건 분야에서는 식중독 예방을 위해 집단급식소와 아동복지시설을 집중적으로 점검하고, 약수터와 물놀이시설의 수질을 엄격히 관리한다.     특히 '붉은등우단털파리'(러브버그) 등 대발생 곤충에 대응하기 위해 방역 활동을 전개하고 감염병 예방 체계도 강화한다.    구 관계자는 ""철저한 사전 점검과 스마트 기술을 접목한 선제 대응 체계 운영에 최선을 다하겠다""며 ""특히 재난 취약계층을 위한 촘촘한 복지 그물망을 가동할 것""이라고 말했다.    prince@yna.co.kr(끝)",2026-05-15 08:59:49,연합뉴스
2026-05-15T10:09:24.061987+09:00,신림역,신림역,POI039,KEY_4,일반,"관악구, 여름철 재난 대비 안전망 가동…침수방지시설 확충","관악구, 여름철 재난 대비 안전망 가동…침수방지시설 확충    (서울=연합뉴스) 정준영 기자 = 관악구는 폭염·풍수해·감염병 등 각종 재난으로부터 구민 안전을 확보하기 위해 '2026년 여름철 종합대책'을 수립했다고 15일 밝혔다.    대책은 이날부터 10월 15일까지 ▲ 폭염 ▲ 수방 ▲ 안전 ▲ 보건 ▲ 구민 불편 해소 등 5대 분야에 걸쳐 추진된다.    구는 폭염 상황 관리와 취약계층 보호를 위해 '폭염 대책 종합지원상황실'을 가동한다. 어르신 무더위쉼터 116곳을 운영하고, 거동이 불편한 독거 어르신 2천100여명에게는 밀착형 보호 대책을 시행한다.    스마트 그늘막 150개를 운영하고, 청룡초와 신우초에는 쿨 루프(Cool Roof)를 설치해 도시 열섬 현상 완화에 나선다.    풍수해에 대비해 '풍수해 재난안전대책본부'를 중심으로 기상 상황에 따른 단계별 대응 시스템을 구축한다. 반지하 주택의 침수 방지 시설인 물막이판과 역류방지기를 6천405곳까지 확대 설치한다.     침수 우려 시 대피를 돕는 '침수재해약자 동행 파트너'와 호우 시 안전사고 예방을 위한 '별빛내린천 하천 순찰단'을 운영한다.    재난 취약 시설에 대한 안전 점검도 대폭 강화한다    보건 분야에서는 식중독 예방을 위해 집단급식소와 아동복지시설을 집중적으로 점검하고, 약수터와 물놀이시설의 수질을 엄격히 관리한다.     특히 '붉은등우단털파리'(러브버그) 등 대발생 곤충에 대응하기 위해 방역 활동을 전개하고 감염병 예방 체계도 강화한다.    구 관계자는 ""철저한 사전 점검과 스마트 기술을 접목한 선제 대응 체계 운영에 최선을 다하겠다""며 ""특히 재난 취약계층을 위한 촘촘한 복지 그물망을 가동할 것""이라고 말했다.    prince@yna.co.kr(끝)",2026-05-15 08:59:49,연합뉴스
2026-05-15T12:22:25.825291+09:00,서울대입구역,서울대입구역,POI031,KEY_2,일반,"관악구, 여름철 재난 대비 안전망 가동…침수방지시설 확충","관악구, 여름철 재난 대비 안전망 가동…침수방지시설 확충    (서울=연합뉴스) 정준영 기자 = 관악구는 폭염·풍수해·감염병 등 각종 재난으로부터 구민 안전을 확보하기 위해 '2026년 여름철 종합대책'을 수립했다고 15일 밝혔다.    대책은 이날부터 10월 15일까지 ▲ 폭염 ▲ 수방 ▲ 안전 ▲ 보건 ▲ 구민 불편 해소 등 5대 분야에 걸쳐 추진된다.    구는 폭염 상황 관리와 취약계층 보호를 위해 '폭염 대책 종합지원상황실'을 가동한다. 어르신 무더위쉼터 116곳을 운영하고, 거동이 불편한 독거 어르신 2천100여명에게는 밀착형 보호 대책을 시행한다.    스마트 그늘막 150개를 운영하고, 청룡초와 신우초에는 쿨 루프(Cool Roof)를 설치해 도시 열섬 현상 완화에 나선다.    풍수해에 대비해 '풍수해 재난안전대책본부'를 중심으로 기상 상황에 따른 단계별 대응 시스템을 구축한다. 반지하 주택의 침수 방지 시설인 물막이판과 역류방지기를 6천405곳까지 확대 설치한다.     침수 우려 시 대피를 돕는 '침수재해약자 동행 파트너'와 호우 시 안전사고 예방을 위한 '별빛내린천 하천 순찰단'을 운영한다.    재난 취약 시설에 대한 안전 점검도 대폭 강화한다    보건 분야에서는 식중독 예방을 위해 집단급식소와 아동복지시설을 집중적으로 점검하고, 약수터와 물놀이시설의 수질을 엄격히 관리한다.     특히 '붉은등우단털파리'(러브버그) 등 대발생 곤충에 대응하기 위해 방역 활동을 전개하고 감염병 예방 체계도 강화한다.    구 관계자는 ""철저한 사전 점검과 스마트 기술을 접목한 선제 대응 체계 운영에 최선을 다하겠다""며 ""특히 재난 취약계층을 위한 촘촘한 복지 그물망을 가동할 것""이라고 말했다.    prince@yna.co.kr(끝)",2026-05-15 08:59:49,연합뉴스
2026-05-15T12:22:25.825291+09:00,신림역,신림역,POI039,KEY_4,일반,"관악구, 여름철 재난 대비 안전망 가동…침수방지시설 확충","관악구, 여름철 재난 대비 안전망 가동…침수방지시설 확충    (서울=연합뉴스) 정준영 기자 = 관악구는 폭염·풍수해·감염병 등 각종 재난으로부터 구민 안전을 확보하기 위해 '2026년 여름철 종합대책'을 수립했다고 15일 밝혔다.    대책은 이날부터 10월 15일까지 ▲ 폭염 ▲ 수방 ▲ 안전 ▲ 보건 ▲ 구민 불편 해소 등 5대 분야에 걸쳐 추진된다.    구는 폭염 상황 관리와 취약계층 보호를 위해 '폭염 대책 종합지원상황실'을 가동한다. 어르신 무더위쉼터 116곳을 운영하고, 거동이 불편한 독거 어르신 2천100여명에게는 밀착형 보호 대책을 시행한다.    스마트 그늘막 150개를 운영하고, 청룡초와 신우초에는 쿨 루프(Cool Roof)를 설치해 도시 열섬 현상 완화에 나선다.    풍수해에 대비해 '풍수해 재난안전대책본부'를 중심으로 기상 상황에 따른 단계별 대응 시스템을 구축한다. 반지하 주택의 침수 방지 시설인 물막이판과 역류방지기를 6천405곳까지 확대 설치한다.     침수 우려 시 대피를 돕는 '침수재해약자 동행 파트너'와 호우 시 안전사고 예방을 위한 '별빛내린천 하천 순찰단'을 운영한다.    재난 취약 시설에 대한 안전 점검도 대폭 강화한다    보건 분야에서는 식중독 예방을 위해 집단급식소와 아동복지시설을 집중적으로 점검하고, 약수터와 물놀이시설의 수질을 엄격히 관리한다.     특히 '붉은등우단털파리'(러브버그) 등 대발생 곤충에 대응하기 위해 방역 활동을 전개하고 감염병 예방 체계도 강화한다.    구 관계자는 ""철저한 사전 점검과 스마트 기술을 접목한 선제 대응 체계 운영에 최선을 다하겠다""며 ""특히 재난 취약계층을 위한 촘촘한 복지 그물망을 가동할 것""이라고 말했다.    prince@yna.co.kr(끝)",2026-05-15 08:59:49,연합뉴스
2026-05-15T14:28:31.822715+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,일반,"용산구, 여름철 대책 가동…""스마트기술로 생활밀착 안전관리""","용산구, 여름철 대책 가동…""스마트기술로 생활밀착 안전관리""    (서울=연합뉴스) 정준영 기자 = 서울 용산구(구청장 박희영)는 폭염과 풍수해 등 여름철 각종 재난에 선제 대응하고자 10월 15일까지 '2026년 여름철 종합대책'을 시행한다고 15일 밝혔다.    구는 ""올해는 생활밀착형 안전시설을 확대하고 스마트 기술을 적극 도입해 구민이 일상에서 체감할 수 있는 촘촘한 생활안전망 구축에 중점을 뒀다""고 설명했다.    먼저 폭염 저감시설을 대폭 확충했다. 지난해 호응을 얻은 무료 생수 제공 시설 '용산구샘터'는 9곳에서 19곳으로, 버스정류장 스마트 쉼터인 '냉온사랑방'은 6곳에서 9곳으로, 보행자용 '스마트 그늘막'은 162곳에서 202곳으로 각각 늘린다.    동주민센터에 온·습도 스마트 알림시스템을 설치해 폭염 속 야외 근로자의 실시간 체감온도를 모니터링하고 온열질환 예방을 돕는다. 구립 경로당 46곳에는 사물인터넷(IoT) 센서를 통해 화재·누수·응급상황 등을 24시간 감시하는 '스마트 안심 모니터링 시스템'을 새롭게 운영한다.    수방 대책의 경우 '인명 피해 제로화'를 목표로 현장 대응체계를 강화했다. 태풍·호우 특보 발효 시 재난안전대책본부를 가동해 긴급 복구, 이재민 지원, 교통대책 등 분야별로 신속하게 대응한다.    옥외광고물 등에 대한 강풍 피해 예방에도 힘쓴다.    공원과 등산로 등의 해충기피제 분사기와 전기포충기를 지난해 각각 12대, 69대에서 올해 22대, 77대로 늘린다.    관내 수영장과 공원 시설물에 대한 수질 관리를 하고, 어린이집과 학교·유치원 등의 집단급식소 합동점검도 추진한다.    박희영 구청장은 ""폭염과 풍수해 등 여름철 재난에 철저히 대비해 모두가 안심할 수 있는 용산을 만들겠다""고 말했다.    prince@yna.co.kr(끝)",2026-05-15 13:34:34,연합뉴스
2026-05-15T14:28:31.822715+09:00,국립중앙박물관·용산가족공원,국립중앙박물관·용산가족공원,POI089,KEY_1,일반,"용산구, 여름철 대책 가동…""스마트기술로 생활밀착 안전관리""","용산구, 여름철 대책 가동…""스마트기술로 생활밀착 안전관리""    (서울=연합뉴스) 정준영 기자 = 서울 용산구(구청장 박희영)는 폭염과 풍수해 등 여름철 각종 재난에 선제 대응하고자 10월 15일까지 '2026년 여름철 종합대책'을 시행한다고 15일 밝혔다.    구는 ""올해는 생활밀착형 안전시설을 확대하고 스마트 기술을 적극 도입해 구민이 일상에서 체감할 수 있는 촘촘한 생활안전망 구축에 중점을 뒀다""고 설명했다.    먼저 폭염 저감시설을 대폭 확충했다. 지난해 호응을 얻은 무료 생수 제공 시설 '용산구샘터'는 9곳에서 19곳으로, 버스정류장 스마트 쉼터인 '냉온사랑방'은 6곳에서 9곳으로, 보행자용 '스마트 그늘막'은 162곳에서 202곳으로 각각 늘린다.    동주민센터에 온·습도 스마트 알림시스템을 설치해 폭염 속 야외 근로자의 실시간 체감온도를 모니터링하고 온열질환 예방을 돕는다. 구립 경로당 46곳에는 사물인터넷(IoT) 센서를 통해 화재·누수·응급상황 등을 24시간 감시하는 '스마트 안심 모니터링 시스템'을 새롭게 운영한다.    수방 대책의 경우 '인명 피해 제로화'를 목표로 현장 대응체계를 강화했다. 태풍·호우 특보 발효 시 재난안전대책본부를 가동해 긴급 복구, 이재민 지원, 교통대책 등 분야별로 신속하게 대응한다.    옥외광고물 등에 대한 강풍 피해 예방에도 힘쓴다.    공원과 등산로 등의 해충기피제 분사기와 전기포충기를 지난해 각각 12대, 69대에서 올해 22대, 77대로 늘린다.    관내 수영장과 공원 시설물에 대한 수질 관리를 하고, 어린이집과 학교·유치원 등의 집단급식소 합동점검도 추진한다.    박희영 구청장은 ""폭염과 풍수해 등 여름철 재난에 철저히 대비해 모두가 안심할 수 있는 용산을 만들겠다""고 말했다.    prince@yna.co.kr(끝)",2026-05-15 13:34:34,연합뉴스
2026-05-15T14:28:31.822715+09:00,노들섬,노들섬,POI092,KEY_4,일반,"용산구, 여름철 대책 가동…""스마트기술로 생활밀착 안전관리""","용산구, 여름철 대책 가동…""스마트기술로 생활밀착 안전관리""    (서울=연합뉴스) 정준영 기자 = 서울 용산구(구청장 박희영)는 폭염과 풍수해 등 여름철 각종 재난에 선제 대응하고자 10월 15일까지 '2026년 여름철 종합대책'을 시행한다고 15일 밝혔다.    구는 ""올해는 생활밀착형 안전시설을 확대하고 스마트 기술을 적극 도입해 구민이 일상에서 체감할 수 있는 촘촘한 생활안전망 구축에 중점을 뒀다""고 설명했다.    먼저 폭염 저감시설을 대폭 확충했다. 지난해 호응을 얻은 무료 생수 제공 시설 '용산구샘터'는 9곳에서 19곳으로, 버스정류장 스마트 쉼터인 '냉온사랑방'은 6곳에서 9곳으로, 보행자용 '스마트 그늘막'은 162곳에서 202곳으로 각각 늘린다.    동주민센터에 온·습도 스마트 알림시스템을 설치해 폭염 속 야외 근로자의 실시간 체감온도를 모니터링하고 온열질환 예방을 돕는다. 구립 경로당 46곳에는 사물인터넷(IoT) 센서를 통해 화재·누수·응급상황 등을 24시간 감시하는 '스마트 안심 모니터링 시스템'을 새롭게 운영한다.    수방 대책의 경우 '인명 피해 제로화'를 목표로 현장 대응체계를 강화했다. 태풍·호우 특보 발효 시 재난안전대책본부를 가동해 긴급 복구, 이재민 지원, 교통대책 등 분야별로 신속하게 대응한다.    옥외광고물 등에 대한 강풍 피해 예방에도 힘쓴다.    공원과 등산로 등의 해충기피제 분사기와 전기포충기를 지난해 각각 12대, 69대에서 올해 22대, 77대로 늘린다.    관내 수영장과 공원 시설물에 대한 수질 관리를 하고, 어린이집과 학교·유치원 등의 집단급식소 합동점검도 추진한다.    박희영 구청장은 ""폭염과 풍수해 등 여름철 재난에 철저히 대비해 모두가 안심할 수 있는 용산을 만들겠다""고 말했다.    prince@yna.co.kr(끝)",2026-05-15 13:34:34,연합뉴스
2026-05-15T14:28:31.822715+09:00,이촌한강공원,이촌한강공원,POI108,KEY_4,일반,"용산구, 여름철 대책 가동…""스마트기술로 생활밀착 안전관리""","용산구, 여름철 대책 가동…""스마트기술로 생활밀착 안전관리""    (서울=연합뉴스) 정준영 기자 = 서울 용산구(구청장 박희영)는 폭염과 풍수해 등 여름철 각종 재난에 선제 대응하고자 10월 15일까지 '2026년 여름철 종합대책'을 시행한다고 15일 밝혔다.    구는 ""올해는 생활밀착형 안전시설을 확대하고 스마트 기술을 적극 도입해 구민이 일상에서 체감할 수 있는 촘촘한 생활안전망 구축에 중점을 뒀다""고 설명했다.    먼저 폭염 저감시설을 대폭 확충했다. 지난해 호응을 얻은 무료 생수 제공 시설 '용산구샘터'는 9곳에서 19곳으로, 버스정류장 스마트 쉼터인 '냉온사랑방'은 6곳에서 9곳으로, 보행자용 '스마트 그늘막'은 162곳에서 202곳으로 각각 늘린다.    동주민센터에 온·습도 스마트 알림시스템을 설치해 폭염 속 야외 근로자의 실시간 체감온도를 모니터링하고 온열질환 예방을 돕는다. 구립 경로당 46곳에는 사물인터넷(IoT) 센서를 통해 화재·누수·응급상황 등을 24시간 감시하는 '스마트 안심 모니터링 시스템'을 새롭게 운영한다.    수방 대책의 경우 '인명 피해 제로화'를 목표로 현장 대응체계를 강화했다. 태풍·호우 특보 발효 시 재난안전대책본부를 가동해 긴급 복구, 이재민 지원, 교통대책 등 분야별로 신속하게 대응한다.    옥외광고물 등에 대한 강풍 피해 예방에도 힘쓴다.    공원과 등산로 등의 해충기피제 분사기와 전기포충기를 지난해 각각 12대, 69대에서 올해 22대, 77대로 늘린다.    관내 수영장과 공원 시설물에 대한 수질 관리를 하고, 어린이집과 학교·유치원 등의 집단급식소 합동점검도 추진한다.    박희영 구청장은 ""폭염과 풍수해 등 여름철 재난에 철저히 대비해 모두가 안심할 수 있는 용산을 만들겠다""고 말했다.    prince@yna.co.kr(끝)",2026-05-15 13:34:34,연합뉴스
2026-05-15T14:28:31.822715+09:00,용리단길,용리단길,POI076,KEY_3,일반,"용산구, 여름철 대책 가동…""스마트기술로 생활밀착 안전관리""","용산구, 여름철 대책 가동…""스마트기술로 생활밀착 안전관리""    (서울=연합뉴스) 정준영 기자 = 서울 용산구(구청장 박희영)는 폭염과 풍수해 등 여름철 각종 재난에 선제 대응하고자 10월 15일까지 '2026년 여름철 종합대책'을 시행한다고 15일 밝혔다.    구는 ""올해는 생활밀착형 안전시설을 확대하고 스마트 기술을 적극 도입해 구민이 일상에서 체감할 수 있는 촘촘한 생활안전망 구축에 중점을 뒀다""고 설명했다.    먼저 폭염 저감시설을 대폭 확충했다. 지난해 호응을 얻은 무료 생수 제공 시설 '용산구샘터'는 9곳에서 19곳으로, 버스정류장 스마트 쉼터인 '냉온사랑방'은 6곳에서 9곳으로, 보행자용 '스마트 그늘막'은 162곳에서 202곳으로 각각 늘린다.    동주민센터에 온·습도 스마트 알림시스템을 설치해 폭염 속 야외 근로자의 실시간 체감온도를 모니터링하고 온열질환 예방을 돕는다. 구립 경로당 46곳에는 사물인터넷(IoT) 센서를 통해 화재·누수·응급상황 등을 24시간 감시하는 '스마트 안심 모니터링 시스템'을 새롭게 운영한다.    수방 대책의 경우 '인명 피해 제로화'를 목표로 현장 대응체계를 강화했다. 태풍·호우 특보 발효 시 재난안전대책본부를 가동해 긴급 복구, 이재민 지원, 교통대책 등 분야별로 신속하게 대응한다.    옥외광고물 등에 대한 강풍 피해 예방에도 힘쓴다.    공원과 등산로 등의 해충기피제 분사기와 전기포충기를 지난해 각각 12대, 69대에서 올해 22대, 77대로 늘린다.    관내 수영장과 공원 시설물에 대한 수질 관리를 하고, 어린이집과 학교·유치원 등의 집단급식소 합동점검도 추진한다.    박희영 구청장은 ""폭염과 풍수해 등 여름철 재난에 철저히 대비해 모두가 안심할 수 있는 용산을 만들겠다""고 말했다.    prince@yna.co.kr(끝)",2026-05-15 13:34:34,연합뉴스
2026-05-15T14:28:31.822715+09:00,이태원 앤틱가구거리,이태원 앤틱가구거리,POI077,KEY_4,일반,"용산구, 여름철 대책 가동…""스마트기술로 생활밀착 안전관리""","용산구, 여름철 대책 가동…""스마트기술로 생활밀착 안전관리""    (서울=연합뉴스) 정준영 기자 = 서울 용산구(구청장 박희영)는 폭염과 풍수해 등 여름철 각종 재난에 선제 대응하고자 10월 15일까지 '2026년 여름철 종합대책'을 시행한다고 15일 밝혔다.    구는 ""올해는 생활밀착형 안전시설을 확대하고 스마트 기술을 적극 도입해 구민이 일상에서 체감할 수 있는 촘촘한 생활안전망 구축에 중점을 뒀다""고 설명했다.    먼저 폭염 저감시설을 대폭 확충했다. 지난해 호응을 얻은 무료 생수 제공 시설 '용산구샘터'는 9곳에서 19곳으로, 버스정류장 스마트 쉼터인 '냉온사랑방'은 6곳에서 9곳으로, 보행자용 '스마트 그늘막'은 162곳에서 202곳으로 각각 늘린다.    동주민센터에 온·습도 스마트 알림시스템을 설치해 폭염 속 야외 근로자의 실시간 체감온도를 모니터링하고 온열질환 예방을 돕는다. 구립 경로당 46곳에는 사물인터넷(IoT) 센서를 통해 화재·누수·응급상황 등을 24시간 감시하는 '스마트 안심 모니터링 시스템'을 새롭게 운영한다.    수방 대책의 경우 '인명 피해 제로화'를 목표로 현장 대응체계를 강화했다. 태풍·호우 특보 발효 시 재난안전대책본부를 가동해 긴급 복구, 이재민 지원, 교통대책 등 분야별로 신속하게 대응한다.    옥외광고물 등에 대한 강풍 피해 예방에도 힘쓴다.    공원과 등산로 등의 해충기피제 분사기와 전기포충기를 지난해 각각 12대, 69대에서 올해 22대, 77대로 늘린다.    관내 수영장과 공원 시설물에 대한 수질 관리를 하고, 어린이집과 학교·유치원 등의 집단급식소 합동점검도 추진한다.    박희영 구청장은 ""폭염과 풍수해 등 여름철 재난에 철저히 대비해 모두가 안심할 수 있는 용산을 만들겠다""고 말했다.    prince@yna.co.kr(끝)",2026-05-15 13:34:34,연합뉴스
