fetched_at,place_name,AREA_NM,AREA_CD,_key_used,LIVE_YNA_NEWS__YNA_STEP_NM,LIVE_YNA_NEWS__YNA_TTL,LIVE_YNA_NEWS__YNA_CN,LIVE_YNA_NEWS__YNA_YMD,LIVE_YNA_NEWS__YNA_WRTR_NM
2026-06-05T12:23:03.315489+09:00,양화한강공원,양화한강공원,POI103,KEY_1,일반,"폭우·강풍에 떨어질라…영등포구, 도로명판 정비해 사고 예방","폭우·강풍에 떨어질라…영등포구, 도로명판 정비해 사고 예방    (서울=연합뉴스) 김준태 기자 = 서울 영등포구는 여름철 풍수해에 대비해 관내 도로명판과 건물번호판 등 주소정보시설물에 대한 일제 점검을 벌였다고 5일 밝혔다.    우선 강풍과 집중호우로 인한 시설물 탈락을 막고자 시설물 2만9천477개를 대상으로 올해 초부터 설치 상태와 훼손 여부를 파악하고 정비했다.    골목길과 이면도로, 교차로 분기점 등에는 도로명판을 보강 설치했다.     폭우가 내릴 때나 야간에도 시설물이 쉽게 눈에 띄도록 하거나 보행자 눈높이에 맞춰 시설물을 설치하기도 했다.    이번 조치를 통해 시설물이 떨어져 행인을 덮치는 사고를 예방하는 것은 물론 침수와 고립 등 재난 상황에서 정확한 위치 확인이 용이해져 주민 안전 확보에 도움이 될 것으로 구는 기대했다.    최호권 영등포구청장은 ""도로명주소 시설물은 주민의 일상적 편의는 물론 생활 안전과도 직결되는 중요한 도시 인프라""라며 ""주민들께서도 파손된 시설물 발견 시 구청으로 적극 제보해주시길 당부드린다""고 말했다.    readiness@yna.co.kr(끝)",2026-06-05 09:49:11,연합뉴스
2026-06-05T12:23:03.315489+09:00,여의도한강공원,여의도한강공원,POI105,KEY_3,일반,"폭우·강풍에 떨어질라…영등포구, 도로명판 정비해 사고 예방","폭우·강풍에 떨어질라…영등포구, 도로명판 정비해 사고 예방    (서울=연합뉴스) 김준태 기자 = 서울 영등포구는 여름철 풍수해에 대비해 관내 도로명판과 건물번호판 등 주소정보시설물에 대한 일제 점검을 벌였다고 5일 밝혔다.    우선 강풍과 집중호우로 인한 시설물 탈락을 막고자 시설물 2만9천477개를 대상으로 올해 초부터 설치 상태와 훼손 여부를 파악하고 정비했다.    골목길과 이면도로, 교차로 분기점 등에는 도로명판을 보강 설치했다.     폭우가 내릴 때나 야간에도 시설물이 쉽게 눈에 띄도록 하거나 보행자 눈높이에 맞춰 시설물을 설치하기도 했다.    이번 조치를 통해 시설물이 떨어져 행인을 덮치는 사고를 예방하는 것은 물론 침수와 고립 등 재난 상황에서 정확한 위치 확인이 용이해져 주민 안전 확보에 도움이 될 것으로 구는 기대했다.    최호권 영등포구청장은 ""도로명주소 시설물은 주민의 일상적 편의는 물론 생활 안전과도 직결되는 중요한 도시 인프라""라며 ""주민들께서도 파손된 시설물 발견 시 구청으로 적극 제보해주시길 당부드린다""고 말했다.    readiness@yna.co.kr(끝)",2026-06-05 09:49:11,연합뉴스
2026-06-05T12:23:03.315489+09:00,여의서로,여의서로,POI126,KEY_4,일반,"폭우·강풍에 떨어질라…영등포구, 도로명판 정비해 사고 예방","폭우·강풍에 떨어질라…영등포구, 도로명판 정비해 사고 예방    (서울=연합뉴스) 김준태 기자 = 서울 영등포구는 여름철 풍수해에 대비해 관내 도로명판과 건물번호판 등 주소정보시설물에 대한 일제 점검을 벌였다고 5일 밝혔다.    우선 강풍과 집중호우로 인한 시설물 탈락을 막고자 시설물 2만9천477개를 대상으로 올해 초부터 설치 상태와 훼손 여부를 파악하고 정비했다.    골목길과 이면도로, 교차로 분기점 등에는 도로명판을 보강 설치했다.     폭우가 내릴 때나 야간에도 시설물이 쉽게 눈에 띄도록 하거나 보행자 눈높이에 맞춰 시설물을 설치하기도 했다.    이번 조치를 통해 시설물이 떨어져 행인을 덮치는 사고를 예방하는 것은 물론 침수와 고립 등 재난 상황에서 정확한 위치 확인이 용이해져 주민 안전 확보에 도움이 될 것으로 구는 기대했다.    최호권 영등포구청장은 ""도로명주소 시설물은 주민의 일상적 편의는 물론 생활 안전과도 직결되는 중요한 도시 인프라""라며 ""주민들께서도 파손된 시설물 발견 시 구청으로 적극 제보해주시길 당부드린다""고 말했다.    readiness@yna.co.kr(끝)",2026-06-05 09:49:11,연합뉴스
2026-06-05T12:23:03.315489+09:00,여의도,여의도,POI072,KEY_4,일반,"폭우·강풍에 떨어질라…영등포구, 도로명판 정비해 사고 예방","폭우·강풍에 떨어질라…영등포구, 도로명판 정비해 사고 예방    (서울=연합뉴스) 김준태 기자 = 서울 영등포구는 여름철 풍수해에 대비해 관내 도로명판과 건물번호판 등 주소정보시설물에 대한 일제 점검을 벌였다고 5일 밝혔다.    우선 강풍과 집중호우로 인한 시설물 탈락을 막고자 시설물 2만9천477개를 대상으로 올해 초부터 설치 상태와 훼손 여부를 파악하고 정비했다.    골목길과 이면도로, 교차로 분기점 등에는 도로명판을 보강 설치했다.     폭우가 내릴 때나 야간에도 시설물이 쉽게 눈에 띄도록 하거나 보행자 눈높이에 맞춰 시설물을 설치하기도 했다.    이번 조치를 통해 시설물이 떨어져 행인을 덮치는 사고를 예방하는 것은 물론 침수와 고립 등 재난 상황에서 정확한 위치 확인이 용이해져 주민 안전 확보에 도움이 될 것으로 구는 기대했다.    최호권 영등포구청장은 ""도로명주소 시설물은 주민의 일상적 편의는 물론 생활 안전과도 직결되는 중요한 도시 인프라""라며 ""주민들께서도 파손된 시설물 발견 시 구청으로 적극 제보해주시길 당부드린다""고 말했다.    readiness@yna.co.kr(끝)",2026-06-05 09:49:11,연합뉴스
2026-06-05T12:23:03.315489+09:00,영등포 타임스퀘어,영등포 타임스퀘어,POI074,KEY_2,일반,"폭우·강풍에 떨어질라…영등포구, 도로명판 정비해 사고 예방","폭우·강풍에 떨어질라…영등포구, 도로명판 정비해 사고 예방    (서울=연합뉴스) 김준태 기자 = 서울 영등포구는 여름철 풍수해에 대비해 관내 도로명판과 건물번호판 등 주소정보시설물에 대한 일제 점검을 벌였다고 5일 밝혔다.    우선 강풍과 집중호우로 인한 시설물 탈락을 막고자 시설물 2만9천477개를 대상으로 올해 초부터 설치 상태와 훼손 여부를 파악하고 정비했다.    골목길과 이면도로, 교차로 분기점 등에는 도로명판을 보강 설치했다.     폭우가 내릴 때나 야간에도 시설물이 쉽게 눈에 띄도록 하거나 보행자 눈높이에 맞춰 시설물을 설치하기도 했다.    이번 조치를 통해 시설물이 떨어져 행인을 덮치는 사고를 예방하는 것은 물론 침수와 고립 등 재난 상황에서 정확한 위치 확인이 용이해져 주민 안전 확보에 도움이 될 것으로 구는 기대했다.    최호권 영등포구청장은 ""도로명주소 시설물은 주민의 일상적 편의는 물론 생활 안전과도 직결되는 중요한 도시 인프라""라며 ""주민들께서도 파손된 시설물 발견 시 구청으로 적극 제보해주시길 당부드린다""고 말했다.    readiness@yna.co.kr(끝)",2026-06-05 09:49:11,연합뉴스
2026-06-05T12:23:03.315489+09:00,대림역,대림역,POI023,KEY_3,일반,"폭우·강풍에 떨어질라…영등포구, 도로명판 정비해 사고 예방","폭우·강풍에 떨어질라…영등포구, 도로명판 정비해 사고 예방    (서울=연합뉴스) 김준태 기자 = 서울 영등포구는 여름철 풍수해에 대비해 관내 도로명판과 건물번호판 등 주소정보시설물에 대한 일제 점검을 벌였다고 5일 밝혔다.    우선 강풍과 집중호우로 인한 시설물 탈락을 막고자 시설물 2만9천477개를 대상으로 올해 초부터 설치 상태와 훼손 여부를 파악하고 정비했다.    골목길과 이면도로, 교차로 분기점 등에는 도로명판을 보강 설치했다.     폭우가 내릴 때나 야간에도 시설물이 쉽게 눈에 띄도록 하거나 보행자 눈높이에 맞춰 시설물을 설치하기도 했다.    이번 조치를 통해 시설물이 떨어져 행인을 덮치는 사고를 예방하는 것은 물론 침수와 고립 등 재난 상황에서 정확한 위치 확인이 용이해져 주민 안전 확보에 도움이 될 것으로 구는 기대했다.    최호권 영등포구청장은 ""도로명주소 시설물은 주민의 일상적 편의는 물론 생활 안전과도 직결되는 중요한 도시 인프라""라며 ""주민들께서도 파손된 시설물 발견 시 구청으로 적극 제보해주시길 당부드린다""고 말했다.    readiness@yna.co.kr(끝)",2026-06-05 09:49:11,연합뉴스
2026-06-05T14:44:12.167948+09:00,양화한강공원,양화한강공원,POI103,KEY_1,일반,"폭우·강풍에 떨어질라…영등포구, 도로명판 정비해 사고 예방","폭우·강풍에 떨어질라…영등포구, 도로명판 정비해 사고 예방    (서울=연합뉴스) 김준태 기자 = 서울 영등포구는 여름철 풍수해에 대비해 관내 도로명판과 건물번호판 등 주소정보시설물에 대한 일제 점검을 벌였다고 5일 밝혔다.    우선 강풍과 집중호우로 인한 시설물 탈락을 막고자 시설물 2만9천477개를 대상으로 올해 초부터 설치 상태와 훼손 여부를 파악하고 정비했다.    골목길과 이면도로, 교차로 분기점 등에는 도로명판을 보강 설치했다.     폭우가 내릴 때나 야간에도 시설물이 쉽게 눈에 띄도록 하거나 보행자 눈높이에 맞춰 시설물을 설치하기도 했다.    이번 조치를 통해 시설물이 떨어져 행인을 덮치는 사고를 예방하는 것은 물론 침수와 고립 등 재난 상황에서 정확한 위치 확인이 용이해져 주민 안전 확보에 도움이 될 것으로 구는 기대했다.    최호권 영등포구청장은 ""도로명주소 시설물은 주민의 일상적 편의는 물론 생활 안전과도 직결되는 중요한 도시 인프라""라며 ""주민들께서도 파손된 시설물 발견 시 구청으로 적극 제보해주시길 당부드린다""고 말했다.    readiness@yna.co.kr(끝)",2026-06-05 09:49:11,연합뉴스
2026-06-05T14:44:12.167948+09:00,여의도한강공원,여의도한강공원,POI105,KEY_3,일반,"폭우·강풍에 떨어질라…영등포구, 도로명판 정비해 사고 예방","폭우·강풍에 떨어질라…영등포구, 도로명판 정비해 사고 예방    (서울=연합뉴스) 김준태 기자 = 서울 영등포구는 여름철 풍수해에 대비해 관내 도로명판과 건물번호판 등 주소정보시설물에 대한 일제 점검을 벌였다고 5일 밝혔다.    우선 강풍과 집중호우로 인한 시설물 탈락을 막고자 시설물 2만9천477개를 대상으로 올해 초부터 설치 상태와 훼손 여부를 파악하고 정비했다.    골목길과 이면도로, 교차로 분기점 등에는 도로명판을 보강 설치했다.     폭우가 내릴 때나 야간에도 시설물이 쉽게 눈에 띄도록 하거나 보행자 눈높이에 맞춰 시설물을 설치하기도 했다.    이번 조치를 통해 시설물이 떨어져 행인을 덮치는 사고를 예방하는 것은 물론 침수와 고립 등 재난 상황에서 정확한 위치 확인이 용이해져 주민 안전 확보에 도움이 될 것으로 구는 기대했다.    최호권 영등포구청장은 ""도로명주소 시설물은 주민의 일상적 편의는 물론 생활 안전과도 직결되는 중요한 도시 인프라""라며 ""주민들께서도 파손된 시설물 발견 시 구청으로 적극 제보해주시길 당부드린다""고 말했다.    readiness@yna.co.kr(끝)",2026-06-05 09:49:11,연합뉴스
2026-06-05T14:44:12.167948+09:00,여의서로,여의서로,POI126,KEY_4,일반,"폭우·강풍에 떨어질라…영등포구, 도로명판 정비해 사고 예방","폭우·강풍에 떨어질라…영등포구, 도로명판 정비해 사고 예방    (서울=연합뉴스) 김준태 기자 = 서울 영등포구는 여름철 풍수해에 대비해 관내 도로명판과 건물번호판 등 주소정보시설물에 대한 일제 점검을 벌였다고 5일 밝혔다.    우선 강풍과 집중호우로 인한 시설물 탈락을 막고자 시설물 2만9천477개를 대상으로 올해 초부터 설치 상태와 훼손 여부를 파악하고 정비했다.    골목길과 이면도로, 교차로 분기점 등에는 도로명판을 보강 설치했다.     폭우가 내릴 때나 야간에도 시설물이 쉽게 눈에 띄도록 하거나 보행자 눈높이에 맞춰 시설물을 설치하기도 했다.    이번 조치를 통해 시설물이 떨어져 행인을 덮치는 사고를 예방하는 것은 물론 침수와 고립 등 재난 상황에서 정확한 위치 확인이 용이해져 주민 안전 확보에 도움이 될 것으로 구는 기대했다.    최호권 영등포구청장은 ""도로명주소 시설물은 주민의 일상적 편의는 물론 생활 안전과도 직결되는 중요한 도시 인프라""라며 ""주민들께서도 파손된 시설물 발견 시 구청으로 적극 제보해주시길 당부드린다""고 말했다.    readiness@yna.co.kr(끝)",2026-06-05 09:49:11,연합뉴스
2026-06-05T14:44:12.167948+09:00,여의도,여의도,POI072,KEY_4,일반,"폭우·강풍에 떨어질라…영등포구, 도로명판 정비해 사고 예방","폭우·강풍에 떨어질라…영등포구, 도로명판 정비해 사고 예방    (서울=연합뉴스) 김준태 기자 = 서울 영등포구는 여름철 풍수해에 대비해 관내 도로명판과 건물번호판 등 주소정보시설물에 대한 일제 점검을 벌였다고 5일 밝혔다.    우선 강풍과 집중호우로 인한 시설물 탈락을 막고자 시설물 2만9천477개를 대상으로 올해 초부터 설치 상태와 훼손 여부를 파악하고 정비했다.    골목길과 이면도로, 교차로 분기점 등에는 도로명판을 보강 설치했다.     폭우가 내릴 때나 야간에도 시설물이 쉽게 눈에 띄도록 하거나 보행자 눈높이에 맞춰 시설물을 설치하기도 했다.    이번 조치를 통해 시설물이 떨어져 행인을 덮치는 사고를 예방하는 것은 물론 침수와 고립 등 재난 상황에서 정확한 위치 확인이 용이해져 주민 안전 확보에 도움이 될 것으로 구는 기대했다.    최호권 영등포구청장은 ""도로명주소 시설물은 주민의 일상적 편의는 물론 생활 안전과도 직결되는 중요한 도시 인프라""라며 ""주민들께서도 파손된 시설물 발견 시 구청으로 적극 제보해주시길 당부드린다""고 말했다.    readiness@yna.co.kr(끝)",2026-06-05 09:49:11,연합뉴스
