fetched_at,place_name,AREA_NM,AREA_CD,_key_used,ACDNT_CNTRL_STTS__ACDNT_OCCR_DT,ACDNT_CNTRL_STTS__EXP_CLR_DT,ACDNT_CNTRL_STTS__ACDNT_TYPE,ACDNT_CNTRL_STTS__ACDNT_ENG_TYPE,ACDNT_CNTRL_STTS__ACDNT_DTYPE,ACDNT_CNTRL_STTS__ACDNT_ENG_DTYPE,ACDNT_CNTRL_STTS__ACDNT_INFO,ACDNT_CNTRL_STTS__ACDNT_ENG_INFO,ACDNT_CNTRL_STTS__ACDNT_X,ACDNT_CNTRL_STTS__ACDNT_Y,ACDNT_CNTRL_STTS__ACDNT_TIME
2026-08-05T00:33:20.965572+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-08-05 00:01
2026-08-05T00:33:20.965572+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-08-05 00:01
2026-08-05T04:50:59.268617+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-08-05 04:01
2026-08-05T04:50:59.268617+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-08-05 04:01
2026-08-05T06:23:56.949528+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-08-05 06:01
2026-08-05T06:23:56.949528+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-08-05 06:01
2026-08-05T08:15:03.033309+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-08-05 08:01
2026-08-05T08:15:03.033309+09:00,덕수궁길·정동길,덕수궁길·정동길,POI064,KEY_4,2026-08-05 07:17,2026-08-05 14:00,공사,Construction,시설물보수,Facility Maintenance,덕수궁길 (덕수궁 → 정동제일교회) 1차로 시설물보수로 부분차단,Deoksugunggil (Deoksugung → Jeongdong First Church) Partial closure for facility repairs in the first phase,126.97673896883909,37.56473700042618,2026-08-05 08:01
2026-08-05T08:15:03.033309+09:00,시의회 앞,시의회 앞,POI130,KEY_1,2026-08-05 07:17,2026-08-05 14:00,공사,Construction,시설물보수,Facility Maintenance,덕수궁길 (덕수궁 → 정동제일교회) 1차로 시설물보수로 부분차단,Deoksugunggil (Deoksugung → Jeongdong First Church) Partial closure for facility repairs in the first phase,126.97673896883909,37.56473700042618,2026-08-05 08:01
2026-08-05T12:26:54.229609+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-08-05 12:01
2026-08-05T12:26:54.229609+09:00,망원한강공원,망원한강공원,POI094,KEY_2,2026-08-05 11:32,2026-08-05 19:00,교통사고,Traffic Accident,추돌사고,Rear-end Collision,[사고] 강변북로 일산 방향 성산대교북단→월드컵대교북단 구간 추돌사고 * 발생 일시 : 2026년08월05일 11시05분,"[Accident] Collision on the north end of Seongsan Bridge heading toward Riverside North Road Ilsan → North end of World Cup Bridge section * Date and time of occurrence: August 5, 2026, 11:05 AM",126.8940421203036,37.558104513858844,2026-08-05 12:01
2026-08-05T12:26:54.229609+09:00,덕수궁길·정동길,덕수궁길·정동길,POI064,KEY_4,2026-08-05 11:00,2026-08-05 14:00,집회및행사,Rally/Event,행사,Event,[통제] 덕수궁길 차 없는 거리(대한문~원형 분수대| 양방향) 11:00~14:00,[Control] Deoksugunggil Car-Free Street (Daehanmun Gate ~ Circular Fountain | Both Directions) 11:00 AM – 2:00 PM,126.97517200982999,37.56479975103437,2026-08-05 12:01
2026-08-05T12:26:54.229609+09:00,신림역,신림역,POI039,KEY_4,2026-08-05 11:50,2026-08-05 18:00,교통사고,Traffic Accident,추돌사고,Rear-end Collision,남부순환로 (신림역 → 봉림교) 4차로 추돌사고,A four-lane Southern Loop (near Sillim Station → Bongnim Bridge) was involved in a collision,126.92866939004757,37.484239177342545,2026-08-05 12:01
