fetched_at,place_name,AREA_NM,AREA_CD,_key_used,ACDNT_CNTRL_STTS__ACDNT_OCCR_DT,ACDNT_CNTRL_STTS__EXP_CLR_DT,ACDNT_CNTRL_STTS__ACDNT_TYPE,ACDNT_CNTRL_STTS__ACDNT_ENG_TYPE,ACDNT_CNTRL_STTS__ACDNT_DTYPE,ACDNT_CNTRL_STTS__ACDNT_ENG_DTYPE,ACDNT_CNTRL_STTS__ACDNT_INFO,ACDNT_CNTRL_STTS__ACDNT_ENG_INFO,ACDNT_CNTRL_STTS__ACDNT_X,ACDNT_CNTRL_STTS__ACDNT_Y,ACDNT_CNTRL_STTS__ACDNT_TIME
2026-09-23T07:02:15.940480+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,"Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro, Seoul Plaza to Bank of Korea / One lane closed in both directions",126.97864791274915,37.56470083559572,2026-09-23 07:01
2026-09-23T07:02:15.940480+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,"Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro, Seoul Plaza to Bank of Korea / One lane closed in both directions",126.97864791274915,37.56470083559572,2026-09-23 07:01
2026-09-23T09:22:17.907469+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,"Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro, Seoul Plaza to Bank of Korea / One lane closed in both directions",126.97864791274915,37.56470083559572,2026-09-23 09:01
2026-09-23T09:22:17.907469+09:00,올림픽공원,올림픽공원,POI127,KEY_1,2026-09-23 08:53,2026-09-23 18:00,공사,Construction,시설물보수,Facility Maintenance,강동대로 (올림픽대교남단교차로 → 올림픽공원북1문) 5차로 시설물보수,Gangdong-daero (Olympic Bridge South Intersection → Olympic Park North Gate 1) 5-Lane Facility Maintenance,127.1182580451087,37.52529232284534,2026-09-23 09:01
2026-09-23T09:22:17.907469+09:00,잠실롯데타워·석촌호수,잠실롯데타워·석촌호수,POI120,KEY_3,2026-09-23 08:38,2026-09-23 18:00,공사,Construction,시설물보수,Facility Maintenance,올림픽로 (송파구청 → 잠실역) 하위차로 시설물보수,To the Olympics (Songpa-gu Office → Jamsil Station) Lower Lane Facility Maintenance,127.10584587905358,37.51532999988163,2026-09-23 09:01
2026-09-23T14:53:09.294779+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,"Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro, Seoul Plaza to Bank of Korea / One lane closed in both directions",126.97864791274915,37.56470083559572,2026-09-23 14:01
2026-09-23T14:53:09.294779+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,"Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro, Seoul Plaza to Bank of Korea / One lane closed in both directions",126.97864791274915,37.56470083559572,2026-09-23 14:01
2026-09-23T14:53:09.294779+09:00,서울숲공원,서울숲공원,POI101,KEY_1,2026-09-23 13:30,2026-09-23 18:00,공사,Construction,시설물보수,Facility Maintenance,왕십리로 (서울숲입구 → 뚝섬역) 3차로 시설물보수,Wangsimniro (Seoul Forest Entrance → Ttukseom Station) Third-Row Facility Maintenance,127.044593063498,37.54270400160193,2026-09-23 14:01
2026-09-23T14:53:09.294779+09:00,교대역,교대역,POI018,KEY_3,2026-09-23 09:11,2026-09-23 18:00,공사,Construction,시설물보수,Facility Maintenance,서초중앙로 (법원검찰청 → 서울교대) 2|3차로 시설물보수,Seocho Jungang-ro (Court and Prosecutor's Office → SeoulSeoul Nat`l Univ. of Education) Facility Maintenance for Phases 2 and 3,127.01417850667421,37.490056215345426,2026-09-23 14:01
2026-09-23T20:26:32.410471+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,"Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro, Seoul Plaza to Bank of Korea / One lane closed in both directions",126.97864791274915,37.56470083559572,2026-09-23 20:01
2026-09-23T20:26:32.410471+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,"Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro, Seoul Plaza to Bank of Korea / One lane closed in both directions",126.97864791274915,37.56470083559572,2026-09-23 20:01
2026-09-23T20:26:32.410471+09:00,반포한강공원,반포한강공원,POI095,KEY_3,2026-09-23 19:59,2026-09-23 23:00,차량고장,Vehicle Breakdown,차량고장,Vehicle Breakdown,반포대로 (반포대교남단 → 반포대교북단) 3차로 차량고장,Banpo Boulevard (Banpo Bridge South End → Banpo Bridge North End) - 3-lane vehicle breakdown,126.99848226085524,37.51096490677262,2026-09-23 20:01
2026-09-23T20:26:32.410471+09:00,양화한강공원,양화한강공원,POI103,KEY_1,2026-09-23 19:25,2026-09-23 23:00,차량고장,Vehicle Breakdown,차량고장,Vehicle Breakdown,[고장] 올림픽대로 김포 방향 양화대교남단→성산대교남단 구간 고장차량  * 발생 일시 : 2026년09월23일 19시23분,"[Breakdown] Vehicle out of service on the Olympic Boulevard, between the southern end of Yanghwa Bridge (Gimpo direction) → southern end of Seongsan Bridge * Date and time of occurrence: September 23, 2026, 7:23 PM",126.9014658067276,37.53864787352773,2026-09-23 20:01
