fetched_at,place_name,AREA_NM,AREA_CD,_key_used,ACDNT_CNTRL_STTS__ACDNT_OCCR_DT,ACDNT_CNTRL_STTS__EXP_CLR_DT,ACDNT_CNTRL_STTS__ACDNT_TYPE,ACDNT_CNTRL_STTS__ACDNT_ENG_TYPE,ACDNT_CNTRL_STTS__ACDNT_DTYPE,ACDNT_CNTRL_STTS__ACDNT_ENG_DTYPE,ACDNT_CNTRL_STTS__ACDNT_INFO,ACDNT_CNTRL_STTS__ACDNT_ENG_INFO,ACDNT_CNTRL_STTS__ACDNT_X,ACDNT_CNTRL_STTS__ACDNT_Y,ACDNT_CNTRL_STTS__ACDNT_TIME
2026-09-15T04:17:54.767567+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,2026-09-14 20:53,2026-09-15 06:00,공사,Construction,시설물보수,Facility Maintenance,이태원로 (이태원역 → 녹사평역) 2차로 시설물보수,Itaewon-ro (Itaewon Station → Noksapyeong Station) Second phase facility repairs,126.9892651107014,37.53428202488796,2026-09-15 04:01
2026-09-15T04:17:54.767567+09:00,노량진,노량진,POI063,KEY_3,2026-09-14 21:16,2026-09-15 06:00,공사,Construction,시설물보수,Facility Maintenance,노량진로 (노량진삼거리 → 노량진역) 3차로 시설물보수,Noryangjinro (Noryangjin Samgeori → Noryangjin Station) 3-lane facility maintenance,126.94166864996934,37.51340990227429,2026-09-15 04:01
2026-09-15T04:17:54.767567+09:00,천호역,천호역,POI050,KEY_3,2026-09-14 20:16,2026-09-15 06:00,공사,Construction,시설물보수,Facility Maintenance,천호대로 (천호사거리 → 천호신사거리) 1차로 시설물보수,Cheonho Boulevard (Cheonho Intersection → Cheonho Intersection) Phase 1 facility repairs,127.12632653647302,37.537669220303506,2026-09-15 04:01
2026-09-15T04:17:54.767567+09:00,혜화역,혜화역,POI054,KEY_3,2026-09-14 20:49,2026-09-15 06:00,공사,Construction,시설물보수,Facility Maintenance,대학로 (혜화동로터리 → 이화사거리) 3차로 시설물보수,University Road (Hyehwa-dong Rotary → Ihwa Intersection) 3-lane facility maintenance,127.00128300514572,37.58485997321365,2026-09-15 04:01
2026-09-15T08:06:48.715884+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-09-15 08:01
2026-09-15T08:06:48.715884+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-09-15 08:01
2026-09-15T10:26:07.585841+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-09-15 10:01
2026-09-15T10:26:07.585841+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-09-15 10:01
2026-09-15T10:26:07.585841+09:00,난지한강공원,난지한강공원,POI090,KEY_2,2026-09-15 09:56,2026-09-15 11:00,차량고장,Vehicle Breakdown,차량고장,Vehicle Breakdown,[고장] 강변북로 구리 방향 가양대교북단→월드컵대교북단 구간 고장차량  * 발생 일시 : 2026년09월15일 09시15분,"[Breakdown] Vehicle out of service at the north end of Gayang Bridge heading toward Riverside North Road Guri → North end of World Cup Bridge section * Date and time of occurrence: September 15, 2026, 09:15",126.86978934328307,37.57240826927949,2026-09-15 10:01
2026-09-15T16:39:49.991558+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-09-15 16:01
