fetched_at,place_name,AREA_NM,AREA_CD,_key_used,ACDNT_CNTRL_STTS__ACDNT_OCCR_DT,ACDNT_CNTRL_STTS__EXP_CLR_DT,ACDNT_CNTRL_STTS__ACDNT_TYPE,ACDNT_CNTRL_STTS__ACDNT_ENG_TYPE,ACDNT_CNTRL_STTS__ACDNT_DTYPE,ACDNT_CNTRL_STTS__ACDNT_ENG_DTYPE,ACDNT_CNTRL_STTS__ACDNT_INFO,ACDNT_CNTRL_STTS__ACDNT_ENG_INFO,ACDNT_CNTRL_STTS__ACDNT_X,ACDNT_CNTRL_STTS__ACDNT_Y,ACDNT_CNTRL_STTS__ACDNT_TIME
2026-09-08T01:26:09.943146+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-09-08 01:01
2026-09-08T01:26:09.943146+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-09-08 01:01
2026-09-08T05:31:27.876459+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-09-08 05:01
2026-09-08T05:31:27.876459+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-09-08 05:01
2026-09-08T08:28:37.641493+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-09-08 08:01
2026-09-08T08:28:37.641493+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-09-08 08:01
2026-09-08T08:28:37.641493+09:00,덕수궁길·정동길,덕수궁길·정동길,POI064,KEY_4,2026-09-08 06:40,2026-09-08 23:00,집회및행사,Rally/Event,훈련,Drill/Training,정동길 (정동제일교회 → 정동사거리) 2차로 훈련,Donggil Jung (Jeongdong First Church → Jeongdong Intersection) Two-Lane Training,126.9697386760704,37.56815970017187,2026-09-08 08:01
2026-09-08T08:28:37.641493+09:00,해방촌·경리단길,해방촌·경리단길,POI082,KEY_3,2026-09-08 06:22,2026-09-08 18:00,공사,Construction,시설물보수,Facility Maintenance,녹사평대로 (서울용암초등학교 → 재정관리단앞) 3차로 4차로 시설물보수,Noksapyeong Boulevard (in front of the Finance Management Team at Seoul Yongam Elementary School →) Third and fourth lane facility repairs,126.98698395436726,37.53940455951949,2026-09-08 08:01
2026-09-08T13:26:18.671963+09:00,망원한강공원,망원한강공원,POI094,KEY_2,2026-09-08 12:26,2026-09-08 18:39,공사,Construction,시설물보수,Facility Maintenance,[공사] 강변북로 구리 방향 성산대교북단→양화대교북단 구간 녹지작업 * 통제 기간 : 2026년09월08일 12시08분,"[Construction] Green space work on the north end of Seongsan Bridge heading toward Riverside North Road Guri → north end of Yanghwa Bridge * Control period: September 8, 2026, 12:08 PM",126.90076548989862,37.5519545468357,2026-09-08 13:01
2026-09-08T13:26:18.671963+09:00,반포한강공원,반포한강공원,POI095,KEY_3,2026-09-08 12:21,2026-09-08 18:39,공사,Construction,시설물보수,Facility Maintenance,[공사] 올림픽대로 김포 방향 반포대교남단→동작대교남단 구간 차선도색 * 통제 기간 : 2026년09월08일 12시08분,"[Construction] Lane repainting on the southern end of Banpo Bridge heading toward Gimpo on Olympic Boulevard → southern end of Dongjak Bridge * Control period: September 8, 2026, 12:08 PM",127.00282359559118,37.512465654745185,2026-09-08 13:01
2026-09-08T13:26:18.671963+09:00,서리풀공원·몽마르뜨공원,서리풀공원·몽마르뜨공원,POI098,KEY_3,2026-09-08 10:18,2026-09-08 18:00,공사,Construction,시설물보수,Facility Maintenance,서초대로 (서리풀터널 → 내방역) 4차로 시설물보수,Seocho-daero (Seoripul Tunnel → Naebang Station) 4-lane facility maintenance,127.00398935644482,37.49087250389468,2026-09-08 13:01
2026-09-08T13:26:18.671963+09:00,여의도,여의도,POI072,KEY_4,2026-09-08 12:57,2026-09-08 18:00,공사,Construction,시설물보수,Facility Maintenance,의사당대로 (국회앞지하차도북단 → 여의도공원) 3차로 시설물보수,Capitol Boulevard (North end of the underground passage in front of the National Assembly → Yeouido Park) 3-lane facility repairs,126.91954088647354,37.52597021833886,2026-09-08 13:01
2026-09-08T13:26:18.671963+09:00,강남역,강남역,POI014,KEY_3,2026-09-08 10:30,2026-09-08 18:30,공사,Construction,시설물보수,Facility Maintenance,봉은사로 (교보타워사거리 → 차병원) 3차로 시설물보수,BongEunSaro (near Kyobo Tower Intersection → Cha Hospital) is undergoing maintenance on its three-lane facilities,127.02475181863088,37.504440357408726,2026-09-08 13:01
2026-09-08T13:26:18.671963+09:00,신논현역·논현역,신논현역·논현역,POI037,KEY_2,2026-09-08 10:30,2026-09-08 18:30,공사,Construction,시설물보수,Facility Maintenance,봉은사로 (교보타워사거리 → 차병원) 3차로 시설물보수,BongEunSaro (near Kyobo Tower Intersection → Cha Hospital) is undergoing maintenance on its three-lane facilities,127.02475181863088,37.504440357408726,2026-09-08 13:01
2026-09-08T18:35:49.227161+09:00,덕수궁길·정동길,덕수궁길·정동길,POI064,KEY_4,2026-09-08 06:40,2026-09-08 23:00,기타,Other,기타,Other,정동길 (정동제일교회 → 정동사거리) 1차로 기타,"Donggil Jung (Jeongdong First Church → Jeongdong Intersection) 1st lane, other",126.9697386760704,37.56815970017187,2026-09-08 18:01
