fetched_at,place_name,AREA_NM,AREA_CD,_key_used,ACDNT_CNTRL_STTS__ACDNT_OCCR_DT,ACDNT_CNTRL_STTS__EXP_CLR_DT,ACDNT_CNTRL_STTS__ACDNT_TYPE,ACDNT_CNTRL_STTS__ACDNT_ENG_TYPE,ACDNT_CNTRL_STTS__ACDNT_DTYPE,ACDNT_CNTRL_STTS__ACDNT_ENG_DTYPE,ACDNT_CNTRL_STTS__ACDNT_INFO,ACDNT_CNTRL_STTS__ACDNT_ENG_INFO,ACDNT_CNTRL_STTS__ACDNT_X,ACDNT_CNTRL_STTS__ACDNT_Y,ACDNT_CNTRL_STTS__ACDNT_TIME
2026-05-26T00:14:27.183631+09:00,신촌·이대역,신촌·이대역,POI040,KEY_2,2026-01-11 09:00,2026-01-11 22:00,집회및행사,Rally/Event,행사,Event,- 신촌 연세로 차 없는 거리|- 운영시간 : 매주 일요일 09:00 ~ 22:00 |- 시행구간 및 시행방법 : 연세로 (신촌전철역~연세대학교 앞 550m)| 버스노선 우회 운행 후 교통통제|* 창천교회→연대 앞 57m 구간 미운영,-. Sinchon Yonsei-ro car-free distance |-. operating hours: every Sunday from 09:00 to 22:00 |-. implementation section and implementation method: Yonsei-ro (Sinchon Railway Station~)550m in front of Yonsei University) | Traffic control after bypassing bus route |* Changcheon Church → 57m section in front of Yonsei University not operated,126.93691458461234,37.558273778858364,2026-05-26 00:01
2026-05-26T00:14:27.183631+09:00,오목교역·목동운동장,오목교역·목동운동장,POI044,KEY_3,2026-05-25 23:23,2026-05-26 06:00,공사,Construction,시설물보수,Facility Maintenance,[공사] 신월여의지하도로 서울 방향 신월기점 4KM→여의JCT 구간 시설물보수,[Construction] Maintenance of facilities in the 4KM → Yeouui JCT section of the Shinwol starting point in the direction of Sewolyeo's Underground Road Seoul,126.88646248346727,37.53118724644429,2026-05-26 00:01
2026-05-26T01:53:07.384492+09:00,신촌·이대역,신촌·이대역,POI040,KEY_2,2026-01-11 09:00,2026-01-11 22:00,집회및행사,Rally/Event,행사,Event,- 신촌 연세로 차 없는 거리|- 운영시간 : 매주 일요일 09:00 ~ 22:00 |- 시행구간 및 시행방법 : 연세로 (신촌전철역~연세대학교 앞 550m)| 버스노선 우회 운행 후 교통통제|* 창천교회→연대 앞 57m 구간 미운영,-. Sinchon Yonsei-ro car-free distance |-. operating hours: every Sunday from 09:00 to 22:00 |-. implementation section and implementation method: Yonsei-ro (Sinchon Railway Station~)550m in front of Yonsei University) | Traffic control after bypassing bus route |* Changcheon Church → 57m section in front of Yonsei University not operated,126.93691458461234,37.558273778858364,2026-05-26 01:01
2026-05-26T01:53:07.384492+09:00,오목교역·목동운동장,오목교역·목동운동장,POI044,KEY_3,2026-05-25 23:23,2026-05-26 06:00,공사,Construction,시설물보수,Facility Maintenance,[공사] 신월여의지하도로 서울 방향 신월기점 4KM→여의JCT 구간 시설물보수,[Construction] Maintenance of facilities in the 4KM → Yeouui JCT section of the Shinwol starting point in the direction of Sewolyeo's Underground Road Seoul,126.88646248346727,37.53118724644429,2026-05-26 01:01
2026-05-26T02:41:14.846663+09:00,신촌·이대역,신촌·이대역,POI040,KEY_2,2026-01-11 09:00,2026-01-11 22:00,집회및행사,Rally/Event,행사,Event,- 신촌 연세로 차 없는 거리|- 운영시간 : 매주 일요일 09:00 ~ 22:00 |- 시행구간 및 시행방법 : 연세로 (신촌전철역~연세대학교 앞 550m)| 버스노선 우회 운행 후 교통통제|* 창천교회→연대 앞 57m 구간 미운영,-. Sinchon Yonsei-ro car-free distance |-. operating hours: every Sunday from 09:00 to 22:00 |-. implementation section and implementation method: Yonsei-ro (Sinchon Railway Station~)550m in front of Yonsei University) | Traffic control after bypassing bus route |* Changcheon Church → 57m section in front of Yonsei University not operated,126.93691458461234,37.558273778858364,2026-05-26 02:01
2026-05-26T02:41:14.846663+09:00,오목교역·목동운동장,오목교역·목동운동장,POI044,KEY_3,2026-05-25 23:23,2026-05-26 06:00,공사,Construction,시설물보수,Facility Maintenance,[공사] 신월여의지하도로 서울 방향 신월기점 4KM→여의JCT 구간 시설물보수,[Construction] Maintenance of facilities in the 4KM → Yeouui JCT section of the Shinwol starting point in the direction of Sewolyeo's Underground Road Seoul,126.88646248346727,37.53118724644429,2026-05-26 02:01
2026-05-26T04:40:47.107781+09:00,신촌·이대역,신촌·이대역,POI040,KEY_2,2026-01-11 09:00,2026-01-11 22:00,집회및행사,Rally/Event,행사,Event,- 신촌 연세로 차 없는 거리|- 운영시간 : 매주 일요일 09:00 ~ 22:00 |- 시행구간 및 시행방법 : 연세로 (신촌전철역~연세대학교 앞 550m)| 버스노선 우회 운행 후 교통통제|* 창천교회→연대 앞 57m 구간 미운영,-. Sinchon Yonsei-ro car-free distance |-. operating hours: every Sunday from 09:00 to 22:00 |-. implementation section and implementation method: Yonsei-ro (Sinchon Railway Station~)550m in front of Yonsei University) | Traffic control after bypassing bus route |* Changcheon Church → 57m section in front of Yonsei University not operated,126.93691458461234,37.558273778858364,2026-05-26 04:01
2026-05-26T04:40:47.107781+09:00,오목교역·목동운동장,오목교역·목동운동장,POI044,KEY_3,2026-05-25 23:23,2026-05-26 06:00,공사,Construction,시설물보수,Facility Maintenance,[공사] 신월여의지하도로 서울 방향 신월기점 4KM→여의JCT 구간 시설물보수,[Construction] Maintenance of facilities in the 4KM → Yeouui JCT section of the Shinwol starting point in the direction of Sewolyeo's Underground Road Seoul,126.88646248346727,37.53118724644429,2026-05-26 04:01
2026-05-26T05:39:53.226296+09:00,신촌·이대역,신촌·이대역,POI040,KEY_2,2026-01-11 09:00,2026-01-11 22:00,집회및행사,Rally/Event,행사,Event,- 신촌 연세로 차 없는 거리|- 운영시간 : 매주 일요일 09:00 ~ 22:00 |- 시행구간 및 시행방법 : 연세로 (신촌전철역~연세대학교 앞 550m)| 버스노선 우회 운행 후 교통통제|* 창천교회→연대 앞 57m 구간 미운영,-. Sinchon Yonsei-ro car-free distance |-. operating hours: every Sunday from 09:00 to 22:00 |-. implementation section and implementation method: Yonsei-ro (Sinchon Railway Station~)550m in front of Yonsei University) | Traffic control after bypassing bus route |* Changcheon Church → 57m section in front of Yonsei University not operated,126.93691458461234,37.558273778858364,2026-05-26 05:01
2026-05-26T06:34:28.139082+09:00,신촌·이대역,신촌·이대역,POI040,KEY_2,2026-01-11 09:00,2026-01-11 22:00,집회및행사,Rally/Event,행사,Event,- 신촌 연세로 차 없는 거리|- 운영시간 : 매주 일요일 09:00 ~ 22:00 |- 시행구간 및 시행방법 : 연세로 (신촌전철역~연세대학교 앞 550m)| 버스노선 우회 운행 후 교통통제|* 창천교회→연대 앞 57m 구간 미운영,-. Sinchon Yonsei-ro car-free distance |-. operating hours: every Sunday from 09:00 to 22:00 |-. implementation section and implementation method: Yonsei-ro (Sinchon Railway Station~)550m in front of Yonsei University) | Traffic control after bypassing bus route |* Changcheon Church → 57m section in front of Yonsei University not operated,126.93691458461234,37.558273778858364,2026-05-26 06:01
2026-05-26T07:31:52.437916+09:00,여의도,여의도,POI072,KEY_4,2026-05-26 06:26,2026-05-26 09:00,공사,Construction,시설물보수,Facility Maintenance,여의대방로 (여의교 → 한양아파트앞) 3차로 시설물보수,Yeouidoebangro (Yeoui Bridge → Hanyang Apartment) 3rd round facility repair,126.929817505593,37.51777074646019,2026-05-26 07:01
2026-05-26T07:31:52.437916+09:00,신촌·이대역,신촌·이대역,POI040,KEY_2,2026-01-11 09:00,2026-01-11 22:00,집회및행사,Rally/Event,행사,Event,- 신촌 연세로 차 없는 거리|- 운영시간 : 매주 일요일 09:00 ~ 22:00 |- 시행구간 및 시행방법 : 연세로 (신촌전철역~연세대학교 앞 550m)| 버스노선 우회 운행 후 교통통제|* 창천교회→연대 앞 57m 구간 미운영,-. Sinchon Yonsei-ro car-free distance |-. operating hours: every Sunday from 09:00 to 22:00 |-. implementation section and implementation method: Yonsei-ro (Sinchon Railway Station~)550m in front of Yonsei University) | Traffic control after bypassing bus route |* Changcheon Church → 57m section in front of Yonsei University not operated,126.93691458461234,37.558273778858364,2026-05-26 07:01
2026-05-26T08:33:09.401934+09:00,광나루한강공원,광나루한강공원,POI087,KEY_3,2026-05-26 07:47,2026-05-26 09:00,교통사고,Traffic Accident,추돌사고,Rear-end Collision,[사고] 올림픽대로 김포 방향 올림픽대교남단→잠실철교 남단 구간 추돌사고 * 발생 일시 : 2026년05월26일 07시26분,"[Accident] Olympic Bridge south of Gimpo, Olympic Boulevard → Collision accident on the southern end of Jamsil Railway Bridge * Date and time: May 26, 2026, 07:26",127.1065553448539,37.52734263429172,2026-05-26 08:01
2026-05-26T08:33:09.401934+09:00,신촌·이대역,신촌·이대역,POI040,KEY_2,2026-01-11 09:00,2026-01-11 22:00,집회및행사,Rally/Event,행사,Event,- 신촌 연세로 차 없는 거리|- 운영시간 : 매주 일요일 09:00 ~ 22:00 |- 시행구간 및 시행방법 : 연세로 (신촌전철역~연세대학교 앞 550m)| 버스노선 우회 운행 후 교통통제|* 창천교회→연대 앞 57m 구간 미운영,-. Sinchon Yonsei-ro car-free distance |-. operating hours: every Sunday from 09:00 to 22:00 |-. implementation section and implementation method: Yonsei-ro (Sinchon Railway Station~)550m in front of Yonsei University) | Traffic control after bypassing bus route |* Changcheon Church → 57m section in front of Yonsei University not operated,126.93691458461234,37.558273778858364,2026-05-26 08:01
2026-05-26T10:13:23.803580+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-05-26 09:39,2026-05-26 18:00,기타,Other,기타,Other,을지로 (시청앞광장 → 서울프라자호텔) 3차로 행사관련차량,Euljiro (square in front of City Hall → Seoul Plaza Hotel) 3rd round event-related vehicle,126.97868150991174,37.56559115811183,2026-05-26 10:01
2026-05-26T10:13:23.803580+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-05-26 09:39,2026-05-26 18:00,기타,Other,기타,Other,을지로 (시청앞광장 → 서울프라자호텔) 3차로 행사관련차량,Euljiro (square in front of City Hall → Seoul Plaza Hotel) 3rd round event-related vehicle,126.97868150991174,37.56559115811183,2026-05-26 10:01
2026-05-26T10:13:23.803580+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,2026-05-26 08:54,2026-05-26 17:00,공사,Construction,시설물보수,Facility Maintenance,올림픽로 (송파구청 → 몽촌토성역) 1차로 시설물보수,To the Olympics (Songpa-gu Office → Mongchontoseong Station) Maintenance of facilities,127.111040701869,37.516842684327834,2026-05-26 10:01
2026-05-26T10:13:23.803580+09:00,남산공원,남산공원,POI091,KEY_3,2026-05-26 09:31,2026-05-26 18:00,공사,Construction,시설물보수,Facility Maintenance,동호로 (퇴계로5가 → 장충체육관) 3차로 시설물보수,Homologation (5 Toegye-ro → Jangchung Gymnasium) 3rd round repair of facilities,127.00488579988676,37.55892846954359,2026-05-26 10:01
