fetched_at,place_name,AREA_NM,AREA_CD,_key_used,ACDNT_CNTRL_STTS__ACDNT_OCCR_DT,ACDNT_CNTRL_STTS__EXP_CLR_DT,ACDNT_CNTRL_STTS__ACDNT_TYPE,ACDNT_CNTRL_STTS__ACDNT_ENG_TYPE,ACDNT_CNTRL_STTS__ACDNT_DTYPE,ACDNT_CNTRL_STTS__ACDNT_ENG_DTYPE,ACDNT_CNTRL_STTS__ACDNT_INFO,ACDNT_CNTRL_STTS__ACDNT_ENG_INFO,ACDNT_CNTRL_STTS__ACDNT_X,ACDNT_CNTRL_STTS__ACDNT_Y,ACDNT_CNTRL_STTS__ACDNT_TIME
2026-09-20T02:58:36.387395+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,"Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro, Seoul Plaza to Bank of Korea / One lane closed in both directions",126.97864791274915,37.56470083559572,2026-09-20 02:01
2026-09-20T02:58:36.387395+09:00,신촌·이대역,신촌·이대역,POI040,KEY_2,2026-09-19 02:00,2026-09-20 22:00,집회및행사,Rally/Event,행사,Event,서울시 수어문화제|- 통제일시 : 2026.9.19.(토) 02:00 ~ 9.20.(일) 22:00 |- 통제구간 : 신촌 연세로(신촌역~연세대앞 굴다리| 500m)|* 창천교회→연대 앞 57m 구간 미운영,"Seoul Sign Language Festival | -. Control Period: Sept 19, 2026 (Sat) 02:00 ~ Sept 20, 2026 (Sun) 22:00 | -. Control Zone: Sinchon Yonsei-ro (Shinchon Station ~ Yonsei University underpass, 500m) | * The 57m section in front of Changcheon Church→Yonsei University will not be open",126.93691458461234,37.558273778858364,2026-09-20 02:01
2026-09-20T05:33:45.187214+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,"Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro, Seoul Plaza to Bank of Korea / One lane closed in both directions",126.97864791274915,37.56470083559572,2026-09-20 05:01
2026-09-20T05:33:45.187214+09:00,신촌·이대역,신촌·이대역,POI040,KEY_2,2026-09-19 02:00,2026-09-20 22:00,집회및행사,Rally/Event,행사,Event,서울시 수어문화제|- 통제일시 : 2026.9.19.(토) 02:00 ~ 9.20.(일) 22:00 |- 통제구간 : 신촌 연세로(신촌역~연세대앞 굴다리| 500m)|* 창천교회→연대 앞 57m 구간 미운영,"Seoul Sign Language Festival | -. Control Period: Sept 19, 2026 (Sat) 02:00 ~ Sept 20, 2026 (Sun) 22:00 | -. Control Zone: Sinchon Yonsei-ro (Shinchon Station ~ Yonsei University underpass, 500m) | * The 57m section in front of Changcheon Church→Yonsei University will not be open",126.93691458461234,37.558273778858364,2026-09-20 05:01
2026-09-20T07:56:22.827075+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,"Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro, Seoul Plaza to Bank of Korea / One lane closed in both directions",126.97864791274915,37.56470083559572,2026-09-20 07:01
2026-09-20T07:56:22.827075+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,2026-09-20 06:00,2026-09-20 11:00,집회및행사,Rally/Event,행사,Event,[행사/전면통제] 2026 서울 걷자 페스티벌|-일시 : 2026.9.20.(일) 07:30~11:00|-통제시간 : 06:00~10:30 |-장소 : DDP→흥인지문→이화사거리→율곡터널→경복궁→광화문광장|-통제 : 진행방향 전차로 통제 (율곡로 동십자각~창덕궁교차로 구간은 가변차로 운영),"[Event/Complete Closures] 2026 Seoul Festival |- Date/Time: 07:30–11:00, Sept 20, 2026 (Sun) |- Closure Time: 06:00–10:30 |- Location: DDP → Heungin Gate → Ewha Intersection → Yulgok Tunnel → Gyeongbokgung Palace → Gwanghwamun Square |- Closure: Tram lanes closed in the direction of the event (variable lanes will be operated between Yugolo Dongshipjagak and Changdeokgung Intersection)",127.00929203299977,37.568000782817805,2026-09-20 07:01
2026-09-20T07:56:22.827075+09:00,DDP(동대문디자인플라자),DDP(동대문디자인플라자),POI083,KEY_4,2026-09-20 06:00,2026-09-20 11:00,집회및행사,Rally/Event,행사,Event,[행사/전면통제] 2026 서울 걷자 페스티벌|-일시 : 2026.9.20.(일) 07:30~11:00|-통제시간 : 06:00~10:30 |-장소 : DDP→흥인지문→이화사거리→율곡터널→경복궁→광화문광장|-통제 : 진행방향 전차로 통제 (율곡로 동십자각~창덕궁교차로 구간은 가변차로 운영),"[Event/Complete Closures] 2026 Seoul Festival |- Date/Time: 07:30–11:00, Sept 20, 2026 (Sun) |- Closure Time: 06:00–10:30 |- Location: DDP → Heungin Gate → Ewha Intersection → Yulgok Tunnel → Gyeongbokgung Palace → Gwanghwamun Square |- Closure: Tram lanes closed in the direction of the event (variable lanes will be operated between Yugolo Dongshipjagak and Changdeokgung Intersection)",127.00929203299977,37.568000782817805,2026-09-20 07:01
2026-09-20T07:56:22.827075+09:00,신촌·이대역,신촌·이대역,POI040,KEY_2,2026-09-19 02:00,2026-09-20 22:00,집회및행사,Rally/Event,행사,Event,서울시 수어문화제|- 통제일시 : 2026.9.19.(토) 02:00 ~ 9.20.(일) 22:00 |- 통제구간 : 신촌 연세로(신촌역~연세대앞 굴다리| 500m)|* 창천교회→연대 앞 57m 구간 미운영,"Seoul Sign Language Festival | -. Control Period: Sept 19, 2026 (Sat) 02:00 ~ Sept 20, 2026 (Sun) 22:00 | -. Control Zone: Sinchon Yonsei-ro (Shinchon Station ~ Yonsei University underpass, 500m) | * The 57m section in front of Changcheon Church→Yonsei University will not be open",126.93691458461234,37.558273778858364,2026-09-20 07:01
2026-09-20T10:01:32.603608+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,2026-09-20 06:00,2026-09-20 11:00,집회및행사,Rally/Event,행사,Event,[행사/전면통제] 2026 서울 걷자 페스티벌|-일시 : 2026.9.20.(일) 07:30~11:00|-통제시간 : 06:00~10:30 |-장소 : DDP→흥인지문→이화사거리→율곡터널→경복궁→광화문광장|-통제 : 진행방향 전차로 통제 (율곡로 동십자각~창덕궁교차로 구간은 가변차로 운영),"[Event/Complete Closures] 2026 Seoul Festival |- Date/Time: 07:30–11:00, Sept 20, 2026 (Sun) |- Closure Time: 06:00–10:30 |- Location: DDP → Heungin Gate → Ewha Intersection → Yulgok Tunnel → Gyeongbokgung Palace → Gwanghwamun Square |- Closure: Tram lanes closed in the direction of the event (variable lanes will be operated between Yugolo Dongshipjagak and Changdeokgung Intersection)",127.00929203299977,37.568000782817805,2026-09-20 10:01
2026-09-20T10:01:32.603608+09:00,DDP(동대문디자인플라자),DDP(동대문디자인플라자),POI083,KEY_4,2026-09-20 06:00,2026-09-20 11:00,집회및행사,Rally/Event,행사,Event,[행사/전면통제] 2026 서울 걷자 페스티벌|-일시 : 2026.9.20.(일) 07:30~11:00|-통제시간 : 06:00~10:30 |-장소 : DDP→흥인지문→이화사거리→율곡터널→경복궁→광화문광장|-통제 : 진행방향 전차로 통제 (율곡로 동십자각~창덕궁교차로 구간은 가변차로 운영),"[Event/Complete Closures] 2026 Seoul Festival |- Date/Time: 07:30–11:00, Sept 20, 2026 (Sun) |- Closure Time: 06:00–10:30 |- Location: DDP → Heungin Gate → Ewha Intersection → Yulgok Tunnel → Gyeongbokgung Palace → Gwanghwamun Square |- Closure: Tram lanes closed in the direction of the event (variable lanes will be operated between Yugolo Dongshipjagak and Changdeokgung Intersection)",127.00929203299977,37.568000782817805,2026-09-20 10:01
